code,name,lecturer,description,ects
EC3190,Econometrics A,Carol Newman,"Learning Outcomes:
On successful completion of this module you will be able to:

Confidently discuss core underlying statistical principals;

Derive estimators for linear regression and show their properties;

Derive appropriate tests for the underlying assumptions of the general linear model and demonstrate how to correct for violations of these assumptions;

Confidently discuss the problem of identification;

Use the techniques developed to test simple economic models;

Use STATA to estimate econometric models.
Module Learning Aims:
This module provides an introduction to the theory and methods of modern econometrics. It begins by reviewing and extending the statistical material covered in the senior freshman year. Following this students are guided through the fundamental principles of econometrics and working through to more advanced topics as the module progresses. The module provides a balance between core theoretical material and an extensive applied component which aims to develop student's practical skills necessary to conduct independent applied research.
Module Content:
Topics discussed during Michaelmas Term include:

Statistical Review: Populations parameters and random sampling; finite-sample properties of estimators introduction to asymptotic theory; methods of estimation (method of moments maximum likelihood least squares interval estimation); hypothesis testing.

The Simple Regression Model: Ordinary Least Squares (OLS) estimation; properties of OLS; Goodness of Fit; Functional Form.

Multiple Regression Analysis: Estimation and interpretation; model specification (determining which variables to include and which functional form to use); the multicollinearity problem.

Inference: hypothesis testing in the context of multiple regression analysis using t-tests and F-tests.

Dummy Variables: Binary and categorical explanatory variables in regression analysis.
",5
EC3191,Econometrics B,Gaia Narciso,"Learning Outcomes:
On successful completion of this module you will be able to:

Confidently discuss the problem of identification;

Construct estimate and test econometric models with limited variables;

Estimate and test models using instrumental variables and two stage least squares;

Identify and estimate two and three equation simultaneous equation models;

Perform basic time series analysis;

Perform basic econometric analysis for panel data;

Use the techniques developed to test simple economic models;

Use STATA to estimate econometric models;

Present a research topic and research plan to their peers and write an empirical paper on an applied research topic.
Module Learning Aims:
This module provides an introduction to the theory and methods of modern econometrics. It begins by reviewing and extending the econometric material covered in Michaelmas term. Following this students are guided through the fundamental principles of econometrics and working through to more advanced topics as the module progresses. The module provides a balance between core theoretical material and an extensive applied component which aims to develop student's practical skills necessary to conduct independent applied research.
Module Content:
Topics discussed include:

Misspecification of the Disturbance Terms: Heteroscedasticity and Serial Correlation

Qualitative Choice Models: binary dependent variables – the linear probability and probit models

Introduction to Time-Series Analysis: Stationarity/non-stationarity; unit roots and cointegration; MA AR and ARMA models

Instrumental Variables Estimation: Omitted variables and endogeneity; two stage least squares estimation; testing for endogeneity and overidentifying restrictions

Simultaneous Equation Models: Simultaneity bias in OLS; Structural and reduced forms; the identification problem; estimation.

Introduction to Panel Data Analysis: Pooling cross sections over time; Fixed and Random effects estimation
",5
EC4010,Economic Theory,Tara Mitchell,"Learning Outcomes:
On successful completion of this module you will be able to:

Describe models in game theory especially as they relate to economics

Use game theory models to analyse applied economic problems

Interpret and analyse different models of economic fluctuations

Analyse and extend models of long-run economic development

Manipulate economic models to incorporate changes in economic policy

Satisfactory completion of this module will contribute to the development of the following key skills:

Ability to apply game theoretic techniques to economic problems

Ability to understand game-theoretic formulations of problems

Ability to derive economic insights from models in game theory

Ability to analyze modern economic models of growth and the business cycle

Ability to synthesize economic models of growth and the business cycle
Module Learning Aims:
By the end of the course students will be conversant with modern economic models and will be able to apply them to analyse economic policies and changes.
Module Content:
This course comprises two parts: Microeconomics (Module 1) and Macroeconomics (Module 2).

Module 1 Microeconomics:
Game theory has become a powerful tool of economic analysis for situations where a small number of economic agents (firms governments individuals) behave interdependently (anticipate how their decisions affect others and how these others will then react). This module will analyse simple games introduce the most standard equilibrium concepts and focus on applications of these techniques in a variety of economic settings. We will devote attention to applications in industrial organization political economy auctions. Some attention will be paid to recent developments in game theory and behavioural economics.

Module 2 Macroeconomics:
This module will cover selected topics in macroeconomics and will build on the foundations developed in EC3010. Topics covered include monetary policy; real business cycle theory; the Ramsey model; public finance; endogenous growth theory; asset pricing; and New Keynesian economics.
",15
EC401B,Economic Theory,Tara Mitchell,"Learning Outcomes:
Upon successful completion students will be able to:

Describe models in game theory especially as they relate to economics

Use game theory models to analyse applied economic problems

Satisfactory completion of this module will contribute to the development of the following key skills:

Ability to apply game theoretic techniques to economic problems

Ability to understand game-theoretic formulations of problems

Ability to derive economic insights from models in game theory
Module Learning Aims:
By the end of the course students will be conversant with modern economic models and will be able to apply them to analyse economic policies and changes.
Module Content:
Game theory has become a powerful tool of economic analysis for situations where a small number of economic agents (firms governments individuals) behave interdependently (anticipate how their decisions affect others and how these others will then react). This module will analyse simple games introduce the most standard equilibrium concepts and focus on applications of these techniques in a variety of economic settings. We will devote attention to applications in industrial organization political economy auctions. Some attention will be paid to recent developments in game theory and behavioural economics.
",10
EC401C,Economic Theory,Paul Scanlon,"Learning Outcomes:
On successful completion of this module you will be able to:

Interpret and analyze different models of economic fluctuations

Analyze and extend models of long-run economic development

Describe models in game theory especially as they relate to economics

Manipulate economic models to incorporate changes in economic policy
Module Learning Aims:
Module Content:
This module will cover selected topics in macroeconomics and will build on the foundations developed in EC3010. Topics covered include monetary policy; real business cycle theory; the Ramsey model; public finance; endogenous growth theory; asset pricing; and New Keynesian economics.
",10
EC4020,The World Economy,Ronan Lyons,"Learning Outcomes:
On successful completion of this course students will be able to:

Outline the development of the world economy to the early 1900s

Explain the causes and consequences of flows of goods and factors and of political economy and trade policy in the 19th Century world economy

Engage with the debate about the big topics that currently characterize the world economy

Develop a critical and analytical perspective on the issues of a global economy
Module Learning Aims:
Part A History of the World Economy will focus on the history of the world economy. The aim is to look at the global economy as whole and how it developed from pre-industrial times to the early 1900s. The world economy particularly the period leading up to World War I provides a rich environment in which to examine economic questions such as the link between politics technology and globalization. The course also examines the impact of the flows of goods capital and labour associated with globalization themes of interest to this day. It concludes by looking at the deglobalization experienced in the Interwar years and the concurrent Great Depression.

The purpose of Part B Contemporary Topics in the World Economy is to provide a background to engage with the big topics that characterize the world economy. It covers issues like financial globalization trade development strategies inequality migration and climate change. It takes an historical view focusing on the dynamics after World War II. At the end of the course the student is expected to have a critical and analytical perspective on these topics.
Module Content:
Part A. History of the World Economy
The first term comprises five two-week topics:

Mongols & Plagues: The world economy before Magellan

Slaves & Sugar: The world of empire and Industrial Revolution

Migration & Steamships: Nineteenth century globalization

Backlash & War: The lead-up to the Great War

Deflation & Depression: The interwar world economy

Part B. Contemporary Topics in the World Economy
The second term will include the following topics:

From the Golden Age of Capitalism to Secular Stagnation

Financial Globalization

Global financial crisis

Trade and Growth

The Development Debate

Inequality and Poverty

Migration

Climate change

Euro Crisis
",15
EC402B,World Economy,Ronan Lyons,"Learning Outcomes:
On successful completion of this course students will be able to:

Outline the development of the world economy to the early 1900s

Explain the causes and consequences of flows of goods and factors and of political economy and trade policy in the 19th Century world economy
Module Learning Aims:
Module Content:
The module will focus on the history of the world economy. The aim is to look at the global economy as whole and how it developed from pre-industrial times to the early 1900s. The world economy particularly the period leading up to World War I provides a rich environment in which to examine economic questions such as the link between politics technology and globalization. The course also examines the impact of the flows of goods capital and labour associated with globalization themes of interest to this day. It concludes by looking at the deglobalization experienced in the Interwar years and the concurrent Great Depression.

The module comprises five two-week topics:

Mongols & Plagues: The world economy before Magellan

Slaves & Sugar: The world of empire and Industrial Revolution

Migration & Steamships: Nineteenth century globalization

Backlash & War: The lead-up to the Great War

Deflation & Depression: The interwar world economy
",10
EC402C,The World Economy,Fadi Hassan,"Learning Outcomes:
On successful completion of this course students will be able to:

Engage with the debate about the big topics that currently characterize the world economy

Develop a critical and analytical perspective on the issues of a global economy
Module Learning Aims:
Module Content:
Contemporary Topics in the World Economy
The purpose of Part B is to provide a background to engage with the big topics that characterize the world economy. It covers issues like financial globalization trade development strategies inequality migration and climate change. We are going to take an historical view focusing on the dynamics after War World II. At the end of the course the student is expected to have a critical and analytical perspective on these topics.
",10
EC4041,Development Economics,– Andrea,"Learning Outcomes:
Having successfully completed this module students will be able to:

Identify and understand the key issues developing country economies face;

Formulate a balanced critical judgment on the status of the debate around these issues;

Confidently discuss papers in the field of Development Economics;

Critically evaluate contributions to the field of Development Economics;

Solve theoretical models commonly used in the field of Development Economics.
Module Learning Aims:
Module Content:
The course will cover a range of topics in the field of Development Economics. The focus will be mostly on the micro-level and the module will build around the evidence provided by the most recent empirical research in the field.

We will begin Michealmas Term by discussing the main methodologies – experimental and quasi-experimental - used in the field. We will then provide an overview of the key challenges facing low-income countries and we will zoom into a set of topics of relevance to developing country economies including education climate agriculture and gender.

During Hilary Term we will study how informal markets operate in developing countries and we will discuss the functioning of credit and insurance sectors with an emphasis on how social norms can affect economic outcomes. Next we will cover issues related to health and migration. We will then cover some benchmark theories of democratization and institutions. Next we will analyse recent contributions on colonial origins and civil conflict.

Active participation of students will be sought.
",15
EC404B,Development Economics,Andrea Guariso,"Learning Outcomes:
Having successfully completed this module students will be able to:

Identify and understand the key issues developing country economies face;

Formulate a balanced critical judgment on the status of the debate around these issues;

Confidently discuss papers in the field of Development Economics;

Critically evaluate contributions to the field of Development Economics;

Solve theoretical models commonly used in the field of Development Economics.
Module Learning Aims:
Module Content:
The course will cover a range of topics in the field of Development Economics. The focus will be mostly on the micro-level and the module will build around the evidence provided by the most recent empirical research in the field.

We will begin discussing the main methodologies – experimental and quasi-experimental - used in the field. We will then provide an overview of the key challenges facing low-income countries and we will zoom into a set of topics of relevance to developing country economies including education climate agriculture and gender.

Active participation of students will be sought.
",10
EC404C,Development Economics,– Gaia,"Learning Outcomes:
Having successfully completed this module students will be able to:

Confidently discuss papers in the field of Development Economics;

Critically evaluate contributions to the field of Development Economics.

Solve theoretical models;

Discuss the results of empirical models;
Module Learning Aims:
Module Content:
The course will cover a range of topics in the field of Development Economics. We will study how informal markets operate in developing countries and we will discuss the functioning of credit and insurance sectors with an emphasis on how social norms can affect economic outcomes. Next we will cover issues related to health and migration. We will then cover some benchmark theories of democratization and institutions. Next we will analyse recent contributions on colonial origins and civil conflict.

Throughout the course there will be a strong emphasis on experimental settings. Active participation of students will be sought.
",10
EC4051,Economics Of Financial Markets,Paul Scanlon,"Learning Outcomes:
On successful completion of this module you will be able to:

Synthesize a broad range of topics in modern finance;

Apply statistical techniques to judge the empirical performance of economic theories of financial markets.
Module Learning Aims:
This course is concerned with the pricing of financial assets with the pricing and handling of risk and with the place of the financial markets in the economy as a whole. For example how might risk-averse investors choose an efficient portfolio of risky investments? Do stock market prices reflect all available information or are they influenced by irrational waves of sentiment? This module assumes some previous knowledge of financial economics. For the most part the level of mathematics and statistics does not extend beyond SF Mathematical and Statistical Methods module EC2040.

 
Module Content:
Module 1 (Theory): Topics include the financial markets and the real economy; the CCAPM and the arbitrage pricing theory; international finance; behavioural finance.

Module 2: Empirical issues in the economics of securities markets. The first part of the module will focus on statistical techniques and the predictability of asset returns. We will also look in details at the empirical performance of the CAPM and the APT and discuss the modelling and testing of rational bubbles. The second part of the module will examine issues in international finance covering such topics as covered and uncovered interest parities the unbiasedness of the forward rate and risk premia.
",15
EC405B,Economics Of Financial Markets,Paul Scanlon,"Learning Outcomes:
On successful completion of this module you will be able to:

Synthesize a broad range of topics in modern finance;

Apply statistical techniques to judge the empirical performance of economic theories of financial markets.
Module Learning Aims:
This course is concerned with the pricing of financial assets with the pricing and handling of risk and with the place of the financial markets in the economy as a whole. For example how might risk-averse investors choose an efficient portfolio of risky investments? Do stock market prices reflect all available information or are they influenced by irrational waves of sentiment? This module assumes some previous knowledge of financial economics
Module Content:
Topics include the financial markets and the real economy; the CCAPM and the arbitrage pricing theory; international finance; behavioural finance.
",10
EC405C,Economics Of Financial Markets,Agustín Bénétrix,"Learning Outcomes:
On successful completion of this module you will be able to:

Apply statistical techniques to judge the empirical performance of economic theories of financial markets
Module Learning Aims:
This course is concerned with the pricing of financial assets with the pricing and handling of risk and with the place of the financial markets in the economy as a whole. For example how might risk-averse investors choose an efficient portfolio of risky investments? Do stock market prices reflect all available information or are they influenced by irrational waves of sentiment? This module assumes some previous knowledge of financial economics. For the most part the level of mathematics and statistics does not extend beyond SF Mathematical and Statistical Methods module EC2040.
Module Content:
Empirical issues in the economics of securities markets. The first part of the module will focus on statistical techniques and the predictability of asset returns. We will also look in details at the empirical performance of the CAPM and the APT and discuss the modelling and testing of rational bubbles. The second part of the module will examine issues in international finance covering such topics as covered and uncovered interest parities the unbiasedness of the forward rate and risk premia.
",10
EC4060,Transport Economics,Sean Barrett,"Learning Outcomes:
A cutting edge understanding of a major area of applied economics with expertise in project appraisal productivity and pricing market analysis and policy evaluation.
Module Learning Aims:
Module Content:
This module examines the evolution of transport policies and their impacts in transport markets. It begins by examining the history rationale and mechanisms for intervention by governments in transport. The techniques of evaluation of externalities and government intervention are examined. Theories of contestable
markets and regulatory capture are also covered. The nature of infrastructure is examined as are the problems of pricing and investment. The module examines applications in the areas of urban transport the railways roads bus truck shipping ports and aviation: - 1. Record of government intervention in transport markets; 2. Market failure in transport; 3. Appraisal techniques; 4. Deregulation and the theory of contestable markets; 5. Case studies - the Irish railway system the bus industry the freight market road infrastructure aviation ports and shipping.
",15
EC406B,Transport Economics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EC406C,Transport Economics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EC4090,Quantitative Methods,Alejandra Ramos,"Learning Outcomes:
Students that successfully complete the Michaelmas term half-module will be able to:

Derive and understand properties of different econometric models;

Decide which approach is appropriate for a particular type of data and research question;

Estimate econometric models using STATA;

Correctly interpret the results;

Students that successfully complete the Hilary term half-module will be able to:

Apply mathematical techniques to economic problems in both dynamic and static settings;

Derive and understand economic insights from solutions to mathematically formulated economic models.
Module Learning Aims:
In the Michaelmas term Quantitative Methods is a continuation of Junior Sophister Econometrics EC3090. This half-module is designed to provide students with a toolbox of econometric techniques frequently used in applied microeconomics research.

In the Hilary term Quantitative Methods is a continuation of Junior Sophister Mathematical Economics EC3080. The emphasis is on dynamic analysis and the topics include differential and difference equations and dynamic optimization. The term concludes with an introduction to stochastic calculus.
Module Content:
Topics discussed during Michaelmas Term:
Limited dependent variables

Multinomial models

Censoring Truncation and Selection 

Casual inference

Instrumental variables

Regression discontinuity designs

Difference-in-differences

Topics discussed during Hilary Term:

Differential and difference equations 

Dynamic optimization

Stochastic calculus
",15
EC409B,Quantitative Methods,Alejandra Ramos,"Learning Outcomes:
Students that successfully complete the the Michaelmas term half-module will be able to:

Derive and understand properties of different econometric models;

Decide which approach is appropriate for a particular type of data and research question;

Estimate econometric models using STATA.
Module Learning Aims:
In the Michaelmas term Quantitative Methods is a continuation of Junior Sophister Econometrics EC3090. This half-module is designed to provide students with a toolbox of econometric techniques frequently used in applied microeconomics research.
Module Content:
Limited dependent variables

Multinomial models

Censoring Truncation and Selection

Casual inference

Instrumental variables

Regression discontinuity designs

Difference-in-differences
",10
EC409C,Quantitative Methods,Vahagn Galstyn,"Learning Outcomes:
Having successfully completed this module you will be able to:

Derive and understand properties of different estimators;

Apply this knowledge to analyzing statistical data;

Simulate different estimators in STATA.
Module Learning Aims:
Satisfactory completion of this module will contribute to the development of the following key skills:

Ability to estimate and analyse economic models;

Ability to simulate economic models.
Module Content:
In Hilary term Quantitative Methods deepens and extends the treatment of classical econometric and time-series methods given in the Junior Sophister Econometrics module EC3090. The deepening focuses on regression methods and misspecification testing cointegration and unit root econometrics. Empirical examples are discussed in most of these areas and students are supervised in applied work of their own using the STATA econometrics package.
Topics discussed during Hilary term include:

Statistical Properties of OLS;

Generalized Least Squares;

Instrumental Variables;

Unit Roots and Cointegration.
",10
EC4100,International Economics,Marvin Suesse,"Learning Outcomes:
On successful completion of this course students will be able to demonstrate:

knowledge of international macroeconomic models

knowledge of classical and modern theories of international trade

analytical skill in the evaluation of international macroeconomic policies

analytical skill in the evaluation of international trade policies

capability in the interpretation of international macroeconomic data

capability in the interpretation of international trade data
Module Learning Aims:
This module provides a comprehensive treatment of the field of international economics. This is one of the classical subjects in economics and is an attractive module choice for senior sophister students that wish to develop analytical skills for interpreting a wide set of issues in international trade and international macroeconomics. The module provides a survey of all the main topics in international economics supplemented by applications to key contemporary policy issues.
Module Content:
The first half of the module provides an introduction to international trade theory which uses the standard tools of microeconomics to analyse economic interactions between countries. The subject asks questions such as: what determines the level and composition of trade between countries? What are the effects of trade on consumer welfare and income distribution? What are the effects of tariffs quotas and other trade policies? What are the causes and consequences of migration and foreign direct investment?

The second half of the module covers international macroeconomics. This half of the module will cover the balance of payments international capital flows and exchange rate determination. In addition it will analyse macroeconomic policies for open economies; exchange rate regimes; sovereign debt; currency and financial crises; and global interdependence.
",15
EC410B,International Economics,Marvin Suesse,"Learning Outcomes:
On successful completion of this course students will be able to demonstrate:

knowledge of classical and modern theories of international trade

analytical skill in the evaluation of international trade policies

capability in the interpretation of international trade data
Module Learning Aims:
This is one of the classical subjects in economics and is an attractive module choice for senior sophister students that wish to develop analytical skills for interpreting a wide set of issues in international trade. The module provides a survey of all the main topics in international trade.
Module Content:
This module provides an introduction to international trade theory which uses the standard tools of microeconomics to analyse economic interactions between countries. The subject asks questions such as: what determines the level and composition of trade between countries? What are the effects of trade on consumer welfare and income distribution? What are the effects of tariffs quotas and other trade policies? What are the causes and consequences of migration and foreign direct investment?
",10
EC410C,International Economics,Agustín Bénétrix,"Learning Outcomes:
Learning Outcomes: knowledge of international macroeconomic models

analytical skill in the evaluation of international macroeconomic policies

capability in the interpretation of international macroeconomic data
Module Learning Aims:
This module provides a comprehensive treatment of the field of international macroeconomics. This is one of the classical subjects in economics and is an attractive module choice for senior sophister students that wish to develop analytical skills for interpreting a wide set of issues in international macroeconomics. The module provides a survey of all the main topics in international macroeconomics supplemented by applications to key contemporary policy issues.
Module Content:
This module will cover the balance of payments international capital flows and exchange rate determination. In addition it will analyse macroeconomic policies for open economies; exchange rate regimes; sovereign debt; currency and financial crises; and global interdependence.
",10
EC4110,Monetary Thought And Policy,A. Murphy,"Learning Outcomes:
Having successfully completed this module you will be able to:
Analyse monetary theory in greater detail
Outline the intellectual roots of monetary and macroeconomic theory
Use monetary theory to assess how it may be implemented as monetary policy
Module Learning Aims:
The stance of monetary policy has a significant influence on financial markets which in turn may seriously impact on the real economy. The recent near meltdown in financial markets raises issues as to the monetary policies of the Federal Reserve System the European Central Bank and the Bank of England. The US and Great Britain have recently experienced the type of banking runs and financial collapses that many commentators believed could no longer occur in a developed economy. In the European Monetary Union continuous crises have been marked by capital flight and financial bankruptcies. The investment banking sector at Wall Street has undergone dramatic bankruptcies nationalizations and take-overs. In Ireland the financial system has witnessed a series of traumatic shocks since 2008 that have had enormous repercussions for the real economy. What is happening and why has there been so much intervention from governments Central Banks and the International Monetary Fund?

Financial bubbles and bank runs have occurred since the eighteenth century. Over the centuries monetary theory has analysed these types of issues. The objective of this course is to link monetary theory to monetary policy by investigating the type of theories that evolved and the way in which they were recommended as policies across time. The time period stretches from the era of mercantilism to new classical macroeconomics. By analysing the different monetary theories applied through time it is hoped to evaluate the intellectual criteria on which current monetary policy is based. Are these criteria deeply influenced by the view that money matters or the opposing view that money does not matter? Is money neutral super-neutral or does it have a real influence on the economy? In answering these questions one is better positioned to examine the type and impact of monetary policies implemented by the major central banks in the global economy.

 
Module Content:
Mercantilism – The Midas fixation of the early writers; ‘the fear of goods and love of money' complex; the misinterpretation of Sir Thomas Mun by Adam Smith and John Maynard Keynes. Should countries run balance of payments surpluses? Is economic activity a zero sum game? Was mercantilistic monetary policy an aggressive or defensive strategy?

Usury and interest. How can investment take place if an interest rate cannot be charged? Should interest rates be regulated? The interest rate controversy is presented through the writings of Josiah Child and John Locke.

Sir William Petty and the creation of macroeconomics. Verbum Sapienti . National income measurement. The national income identity. The distinction between wealth and income. The introduction of the velocity of circulation into the quantity theory.

The monetary economics of John Law in the Essay on a Land Bank and Money and Trade . Money demand and money supply. Inflation in a money demand/money supply model. The circular flow of income. The law of one price. Intrinsically valuable money versus fiat money.

John Law's implementation of his monetary theory as monetary policy in France during the Mississippi System.

Financial bubbles. Were the Dutch tulipomania the Mississippi System and the South Sea speculation examples of financial bubbles?

Macroeconomic model building in Richard Cantillon's Essay on the Nature of Trade in General . The discovery of the entrepreneur. The circular flow of income. The black box transmission mechanism. The monetary approach to the balance of payments. How to use monetary theory to make a fortune the case of Richard Cantillon.

Sects and economics . The creation of a new sect called 'les économistes' by Gournay and Quesnay. François Quesnay and Physiocracy. How to zig-zag your way through the tableau économique? Economic activity no longer a zero sum game - the potential for economic growth.

The rise of monetarism. David Hume on the way money influences inflation and the balance of payments. Profits and the rate of interest. The link between Hume and Milton Friedman. Joseph Massie on the natural rate of interest.

Turgot on the role of savings and capital formation. The determination of the rate of interest.

Is there goodness in greed? Adam Smith and the Wealth of Nations. Smith's approach to monetary economics.

Henry Thornton's monetary theory. An analysis of the three Mr. Thorntons in The Paper Credit of Great Britain. Ricardo on money. The bullionist controversy.

The transformation of economics into the dismal science. Malthusianism and the iron law of wages. The rise of the invisible hand the use of the Walrasian auctioneer and the demise of the entrepreneur.

The return of the Schumpeterian entrepreneur . Innovations creative destruction the link between entrepreneurs and bankers.

The equation of exchange. Irving Fisher on the quantity theory of money. The Cambridge approach.

‘In the long run we are all dead' . Keynes is certainly dead but what about his theory? Which theory? Fundamentalist hydraulic or reconstituted reductionism?

Clower and Leijonhufvud's reinterpretation of Keynes. The new Keynesianism.

The Phillips Curve and its demise. Friedman and the role of monetary policy. Rational expectations.

New Classical Macroeconomics Mark 1 and Mark 2.

The macroeconomics big board. Monetary targets inflation targets.

Current monetary policy. What are banks? Why did the sub-prime crisis occur? Securitisation of assets pass the parcel and off balance sheet activities. The new world of finance. Moral hazard and the role of central banks.

The near collapse of the Irish financial system. Ireland’s four crises – the property market crisis the banking crisis the fiscal crisis and the financial crisis.

The use of Minsky’s financing phases to analyse the collapse of the banking system.

The events of September 29 2008. Where there other policies that should have been introduced?

November 2010 – the arrival of the Troika.

The way forward.

Central Banks. The role of the European Central Bank the Bank of England and the Federal Reserve System.


 
",15
EC411B,Monetary Thought And Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EC411C,Monetary Thought And Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EC4120,Economic And Legal Aspects Of Competition Policy,Alex Schuster,"Learning Outcomes:
Having successfully completed the economics component of this module you will be able to:

apply economic tools to competition policy and regulatory policy issues;

formulate address and critically evaluate competition policy issues using the language and approach of economics;

articulate economic reasoning and results to others in clear and concise English.
Module Learning Aims:
This module aims to:

provide those with an intermediate level of economics with the required foundation in competition law and antitrust economics (economics of competition policy) required to appreciate the interactions between economics and law underlying coherent competition policy;

explain and interpret economic (and legal) phenomena in the specific area of competition policy using the appropriate economic (and legal) tools and terminology;

evaluate real world competition policy issues through the medium of generic economic (and legal) concepts; and

apply economic and legal reasoning and critical evaluation of same in clear and concise English.
Module Content:
The economics part of this module provides students with a broad overview and an in-depth analysis of the economics of competition policy. The legal part of the module covers the interpretations and implications of competition law (Ireland European Union and United States). In the first term (MT) there are three lectures per week in the module two in law and one in economics. In the second term (HT) there is one lecture in economics per week. There are approximately five economics tutorials in the second term (HT).

Economic topics discussed during Michaelmas Term are likely to include:

Welfare economics;

Competition (perfect competition monopoly effective workable contestability);

Market definition and market concentration;

Barriers to entry;

Competitive environment (unilateral multilateral and coordinated price effects); and

Efficiencies.

Economic topics discussed during Hilary Term are likely to include:

Predation (predatory pricing and cost-based tests);

Vertical restraints (resale price maintenance and exclusivity agreements); and

Tying bunding and price discrimination.
",15
EC412B,Economic And Legal Aspects Of Competition Policy,Law Alex,"Learning Outcomes:
Having successfully completed this module you will be able to:

apply economic and legal tools to competition policy and regulatory policy issues;

formulate address and critically evaluate competition policy issues using the language and approach of competition economics;

articulate economic reasoning and results to others in clear and concise English.
Module Learning Aims:
This module aims to:

provide those with an intermediate level of economics with the required foundation in competition law and antitrust economics (economics of competition policy) required to appreciate the interactions between economics and law underlying coherent competition policy;

explain and interpret economic (and legal) phenomena in the specific area of competition policy using the appropriate economic (and legal) tools and terminology;

evaluate real world competition policy issues through the medium of generic economic (and legal) concepts; and

apply economic and legal reasoning and critical evaluation of same in clear and concise English.
Module Content:
The economics part of this module provides students with a broad overview and an in-depth analysis of the economics of competition policy. The legal part of the module covers the interpretations and implications of competition law (Ireland European Union and United States). There are three lectures per week in the module two in law and one in economics.

Economic topics discussed during Michaelmas Term are likely to include:

Welfare economics;

Competition (perfect competition monopoly effective workable contestability);

Market definition and market concentration;

Barriers to entry;

Competitive environment (unilateral multilateral and coordinated price effects); and

Efficiencies.
",10
EC412C,Economic And Legal Aspects Of Competition Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EC4130,Economics Dissertation,Michael King,"Learning Outcomes:
Module Learning Aims:
Module Content:
1. In the Moderatorship examination candidates taking BESS single honours economics PPES single honours economics or TSM Pattern B (majoring in economics) may be permitted by the Department of Economics to substitute a dissertation for an economics module.The dissertation will be undertaken under the supervision of a member of the Department of Economics. Dissertations should not be undertaken lightly and are more suited to the academically strong student who has developed a keen interest in a particular facet of economics. A dissertation involves the undertaking on an analysis of an original research question which may be theoretical or applied. A dissertation is not a term paper!

2. Normally only students who have achieved at least a 11.1 in their Junior Sophister examination will be permitted to do a dissertation. Dissertation topics will normally be related to a Sophister course taken by the candidate in either the JS or SS and the supervisor might well be the person giving that course.

3. Dissertations (two copies) must be submitted for examination to the Economics Department by 5pm the Friday of Week 8 of Hilary Term. It is in the student's strong interest to maintain contact with his or her supervisor while writing the dissertation and students are recommended to agree a meetings protocol with the supervisor by the end of Week 3 Michaelmas Term. After giving initial guidance on dissertation structure data sources etc. a supervisor would normally expect to read each chapter in draft form and to return these chapters with comments to the student. The supervisor would expect to see a full final draft of the dissertation two weeks prior to the submission date. Where the supervisor is of the opinion that the draft dissertation is not of a pass standard he or she will inform the student of that opinion at this time.

4. Since the abolition of the General Paper there is no 'fall-back' option for students in the event of a dissertation project running into difficulties. You should therefore take a full complement of lecture modules until you and your supervisor pass the point at which you have a satisfactory dissertation.

5. The probability of dropping out of the dissertation stream is reduced by submitting a well thought out dissertation proposal by the end of October; by commitment to a regular schedule of consultation with the supervisor and doing regular work on the dissertation. The main reasons why people have dropped out of the dissertation stream in the past have been factors such as;

Not enough work done by Christmas;

The pressures of job search;

The feeling that a wrong decision was made to do a dissertation;

Inability to access data that had originally been promised;

Complacency and easy option expectations are wrong: Dissertations do not necessarily achieve better grades than examinations.

6. The key issue in a dissertation if to decide the question you wish to try to answer. This should be narrowly focused and manageable. The dissertation should display a thorough grasp of the theoretical principles involved and should be properly referenced and located in the literature.

7. Length should be about 8000 to 10000 words and in no case should exceed 12000 words. Dissertations should be typed and ring-bound. A major factor in dissertations being over-long is extensive literature review. Students should only include in their review literature which is directly relevant to the thesis they are examining in the dissertation.

8. The crucial dates in seeking permission to undertake a dissertation are the
following:

Submit a one page preliminary proposal to the Department of Economics by the end of Week 12 of Hilary term in your JS year

Plan a modicum of vacation work on your topic to facilitate submission of your formal dissertation proposal (2-3 pages) by the end of Week 3 of Michaelmas term. A decision will be given in the following week giving/not giving formal approval for the student to proceed.

Present a short progress report in Week 8 of Michaelmas Term. It is strongly advised that you continue to attend your fourth module until such time as this progress report is approved by supervisor/coordinator.

 
",15
