code,name,lecturer,description,ects
CEC8,Modelling Of Civil Engineering Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEC9,Advanced Concrete Technology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CECL11,Law And Dispute Resolution,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CECL12,Contracts In Construction,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CECL13,Clca Projects,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDAB1,"Materials, The Built Heritage, Surveying",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDAB2,"Damage And Repair, Building Technologies, Project Management",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDAB3,Individual Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDEE1,Environmental Concepts And Regulation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDEE2,Environmental Engineering And Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEDEE3,Ee Projects,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEFS01,Fire Safety Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEFS02,Fire Safety Legislation And Regulation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEFS03,Fsp Projects,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEHS11,Health And Safety Legislation And Regulations In Construction,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEHS12,Health And Safety Systems In Construction,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEHS13,Hsic Projects,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEPRM1,Project Management Practice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEPRM2,Project Management Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEPRM3,Pm Projects,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CESE01,Energy Management And Efficiency,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",20
CESE02,Sustainable Energy Technologies,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",20
CESE03,Individual Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",20
CEU33A02,3A2 Structural Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU33A04,3A4 Structural Analysis,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU33A05,3A5 Soil Mechanics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU33A07,3A7 Transportation And Highway Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU33A08,3A8 Geology For Engineers,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU33E04,3E4 Innovation And Entrepreneurship For Engineers,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A01,4A1 Civil Engineering Materials,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A02,4A2 Hydrogeology And Engineering Geology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A04,4A4 Hydraulics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A08,4A8 Transportation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A32,4A3(2) Environmental Engineering 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A51,4A5(1) Geotechnical Engineering 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A61,4A6(1) Structures 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44A62,4A6(2) Structures 2 [Advanced Design Of Structs],,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44E01,4E1 Management For Engineers,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44E02,4E2 Civil Engineering Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CEU44E04,4E4 Trinity Industry Partnership Project (Civil),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
CEU44E2B,4E2B Civil Engineering Design Group Project: Part 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CEU44E2C,4E2C Civil Engineering Design Group Project: Part 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE0000,Miscellaneous Electronic Engineering Bookings,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
EE3C06,3C6 (Aandb) Electronic Engineering Projects,Edmund Lalor,"Learning Outcomes:
LEARNING OUTCOMES - (a) Analogue Project

On successful completion of this project the student will be able to:

Describe and plan a project involving analogue electronics.

Construct a hardware solution for an analogue electronics problem.

Sketch a schematic diagram of the circuit along with component values.

Select a definite test strategy to check each stage of the design.

Carry out a test and verification procedure, recording appropriate results.

Write a structured and comprehensive technical report on the project.

Work as part of a team. 


LEARNING OUTCOMES - (b) Digital Project

On successful completion of this project the student will be able to: 

Describe and plan a project involving digital electronics.

Construct a hardware solution for a digital electronics problem.

Sketch a block diagram of the circuit along with user interfaces.

Select a definite test strategy to check each stage of the design.

Obtain and describe timing waveforms.

Write a structured comprehensive technical report on the project.

Work as part of a team.


 
Module Learning Aims:
(a) Analogue Project  The main purpose of the analogue design project is to develop the students’ practical knowledge of the design, simulation, implementation, and testing of analogue electronic circuits. Students learn to work in a group of usually three persons, who must manage the project, divide up the workload between them and apply a ‘divide-and-conquer’ approach to tackling a design task in electronic engineering. Thus, the project involves constructing circuits from components in modular form and testing and documenting each section before proceeding further. This simplifies the task of verifying and modifying the design. 


(b) Digital Project  The main purposes of the project are:

To develop the student's practical knowledge of digital logic gates, displays, and the use of microprocessors such as the PIC and Arduino.

To gain further experience in the design, simulation, implementation and testing of digital circuits.

To develop the ability to work on a project as a member of a team.


 
Module Content:
(a) Analogue Project

SYLLABUS

Measurement of the input and output characteristics of an NPN junction transistor.

Use of the transistor as a simple common emitter amplifier and also in a difference amplifier configuration.

Use of the 741 Op-Amp and IC audio amplifiers to amplify the output from a personal stereo or MP3 player.

Investigation of the ECG signal and how to amplify it for the purpose of observing a subject’s heart beat.

Design and construction of an instrumentation amplifier.

Transmission of the audio signal using a simple AM radio kit. 

TEACHING STRATEGIES  Students learn progressively more difficult design methods and tools as the weeks progress. The project is launched from introductory laboratory exercises with transistors and op-amps which include both construction of circuits and MULTISIM simulations. Support is on hand from the demonstrator and technical officers throughout the project.  The essential steps in the design procedure are explained and illustrated. In the first few weeks, the students are heavily assisted to design, simulate, construct, solder together and test a simple introductory audio amplifier. They see the important role of calculations in circuit design and the problems associated with testing the design by making use of MULTISIM. Students are then required to research, and construct a far more complex amplifier capable of amplifying an ECG signal. This will require knowledge of instrumentation amplifiers and how they are configured from three op-amps. The performance of the simpler circuits will show their limitations and reveal the problems that need to be overcome.


(b) Digital Project

SYLLABUS

Fundamental building blocks of digital circuits from gates to system level devices.

Frequently used important blocks like decoders, multiplexors, flip-flops, shift registers, counters and timers.

Use of block diagrams, circuit schematics with MULTISIM, circuit simulation and testing.

Use of programmable logic (PIC) to simplify or modify designs and reduce cost.

Analysis and design of combinational and synchronous digital systems.

Maintaining good engineering documentation. 



TEACHING STRATEGIES  The hardware construction of two real working circuits is required – one introductory project, and one far more challenging circuit. The project is launched from introductory laboratory exercises with CMOS ICs. Support is on hand from the demonstrator and technical officers throughout the project.

 
",10
EE3E1A,3E1A Engineering Analysis,Liam Dowling,"Learning Outcomes:
On completion of this module the student will be able to: 

Analyse continuous-time signals using Fourier transforms and Fourier series. 

Analyse linear time-invariant systems using Fourier and Laplace transform methods. 

Solve the Wave equation, Heat equation, and Laplace’s equation for various initial and boundary conditions. 

Solve linear programming problems using the Simplex algorithm.

Use gradient methods to optimize a function.


 
Module Learning Aims:
This module is developed to strengthen the student’s skills in applied engineering analysis and is organised into three main subsections: signal and system analysis; partial differential equations; and optimization. The first section deals with transform analysis applied to engineering signals and systems. The second part of the module deals with methods for solving partial differential equations. The final section focuses on linear and nonlinear optimization for engineering design.

 
Module Content:
SYLLABUS   Signal and System Analysis: Properties and applications of Fourier and Laplace transforms.   Linear Time-Invariant Systems: Impulse response and the convolution integral; properties of LTI systems; transfer function and frequency response of an LTI system.  Sampling Theorem: Representation of a continuous-time signal by its samples; undersampling and aliasing; the sampling theorem; reconstruction of a bandlimited signal from its samples.  Partial Differential Equations Solution by separating variables: the Wave Equation; the Heat Equation; and Laplace’s Equation.  Optimization Linear Programming: The Simplex algorithm. Unconstrained Optimization: The gradient method; the golden section method.

TEACHING STRATEGIES The module is taught using a combination of lectures and problem solving tutorials.

 
",5
EE3LAB,Js Electronic Engineering Laboratories,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
EE4C08,4C8 Digital Image And Video Processing,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE4C16,4C16 Deep Learning And Its Application,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE4C6,4C6 Microelectronic Technology,,"Learning Outcomes:
On completion of this module, the student will be able to:
' the processing techniques used to fabricate an integrated circuit (IC);
' how these processes are applied to the production of both bipolar and MOS ICs;
' importance of the characterisation techniques and their use in IC technology.
Module Learning Aims:
The aims/objectives of this module are to obtain a good understanding of the basic processes used to fabricate
an integrated circuit; to be able to apply this knowledge to the design and layout of metal-oxide-semiconductor
(MOS) and bipolar circuits and to develop the skills necessary to design a processing schedule for a simple
integrated circuit (IC).
Module Content:
' Processing techniques: The following techniques will be examined in some detail: crystal growth; diffusion; ion-implantation; oxidation; lithography; metallisation; plasma etching. There will be a guest speaker from industry to give an industrial perspective.
' Spectroscopy: Introductory material on application of Fourier Transform Infrared (FTIR) and Raman spectroscopy to IC technology will be presented.
' Devices/Circuits: Techniques for fabrication of the following devices, using the processing techniques described above, will be studied:
' Bipolar: Discrete transistor; monolithic IC transistor; resistor; diode; capacitor; circuit layout for ECL NOR gate.
' MOS: PMOS, NMOS and CMOS technologies will be introduced and the problem of latch-up will be discussed.
' Silicon-on-Insulator will be proposed as an alternative to bulk silicon.
ASSOCIATED LABORATORY/PROJECT PROGRAMME
The module provides the students with an opportunity to fabricate a simple PMOS integrated circuit in the Microelectronic Technology Laboratory. The device contains transistors, a resistor, a capacitor and two logic devices. During the laboratory component of this module, the students will acquire an appreciation of the various stages in the fabrication of the device - this will include wafer cleaning, field oxidation, the photolithography process, window etching, diffusion, gate oxidation and metallization.
The students are also fully trained in the safe handling of chemicals. The final part of the course consists of a lecture on device testing and packaging in the laboratory.
",5
EE4E02,4E02 Biomedical Engineering Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
EE4E1,4E1 Management For Engineers,Gerard Lacey,"Learning Outcomes:
LEARNING OUTCOMES  Section A (Weeks 1 to 6)

Week 1 Module Outline and introduction to project management concepts; Project definition and organisation.

Week 2 Project planning tools.

Week 3 Project feasibility and evaluation.

Week 4 Risk, resources and costs.

Week 5 Team dynamics and organizational behaviour.

Week 6 Alterative models of project management: IT, innovation, new product development.

Coursework End Week 6 Team report on SimProject showing performance reports – submit via Turnitin; Individual reflective diary on SimProject – submit via Turnitin. End Week 7 Individual case study on project management – submit via Turnitin.

 

LEARNING OUTCOMES  Section B (Weeks 8 to 12) 

On completion of this module, the student should be able to:

• Analyse current technological trends from business, economic, social, ethical and political viewpoints; 

• Debate, discuss and critically appraise the implications of technology trends, choices and decisions; 

• Challenge and question the value and role of various technologies and developments; 

• Articulate the roles of innovation and technology in business and how they can be nurtured; 

• Source materials on technological issues that go beyond the technical details of the systems involved;

• Express technical issues in terms suited to a wider non-technical audience;

• Discuss the engineer's role in a multi-disciplinary environment and the importance of continuous professional development.


 
Module Learning Aims:
Section A (Weeks 1 to 6)  This module aims to introduce students to the concepts and tools of project management. We will use a project management simulation SimProject www.fissure.com to develop the practical skills of project management.

Section B (Weeks 8 to 12)  The focus in this section of the module is on technology and society. It explores issues relating to the design and development of technology. In particular, business, economic, social, ethical, political and other factors that influence the adoption, growth and decline of a technology are studied. The module is a mixture of lectures and case studies. Topics will cover a subset of the areas outlined in the module syllabus.

 
Module Content:
Section B (Weeks 8 to 12) 

SYLLABUS 1. Course outline and introduction to innovation and technology strategy; 2. Patents and intellectual property management (IPM); 3. Nurturing innovation success through attribute based teams and work environment design; 4. Outsourcing in the technology sector and the impact on core competencies and IPM; 5. Cross discipline innovation case study. Digital hearing aid design involving software simulation, signal processing, acoustics, noise control, and neural engineering; 6. Policy driven public service engineering and innovation in policy driven projects; 7. When things go wrong in technology projects: failures and remedies; 8. Engineers for life. Applying engineering principles in non-engineering roles and businesses. 

It is anticipated that, as in previous years, there will be a number of guest lecturers. These are chosen from different walks of life to discuss the various topics of relevance from their perspectives.

 
Section B (Weeks 8 to 12)

TEACHING STRATEGIES The teaching strategy for this module concentrates on trying to get students to think ‘outside the box’ and to express their thoughts in a comprehensive, clear and concise manner. It is important for students to realise that engineering decisions have consequences and impacts that go beyond technology implications. This is achieved by introducing the students to a wide range of material through core lectures and invited guest speakers as well as by getting the students to participate in discussion, research and presentation where possible. Emphasis is placed on students forming and giving their opinions and on questioning issues and ideas. The overall philosophy of the module is to encourage as much interaction and debate as possible.


 
",5
EE5BIO4,5Bio4 Physiological Measurement And Data Analysis,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C01,5C1 Motion Picture Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE5C02,5C2 Wireless Networks And Communications,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C03,5C3 Statistical Signal Processing,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C04,5C4 Speech And Audio Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C05,5C5 Optical Fibre Communications,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C06,Ec6 Digital Control Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C07,5C7 Complex Systems Science,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5C08,5C8 Reconfigurable Hardware For Computational Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE5C16,5C16 Deep Learning And Its Applications,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE5E01,5E01 Biomedical Engineering Research Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",25
EE5E1,5E1 Electronic Engineering Research Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",25
EE5E2,5E2 Research Methods,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5M01,5M01 Integrated Systems Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5M02,5M02 Microelectronic Circuits,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5M1,5M1 Management For Engineers,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5M12,5M02 Microelectronic Circuits,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE5M16,5M16 Machine Learning With Applications In Media Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE7900,Neural Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module will introduce students to neural engineering from a neuroscience perspective. Students will learn how to apply engineering principles to understand the excitation of nerve and muscle, the generation of bioelectric signals and the artificial stimulation of biological tissues. Methods of stimulating, recording and analysing neural systems will be examined in detail. The basic principles and methods studied will then be applied to examine specific neuroscience applications of neural engineering, such as biomarkers for neurological disorders and neuroprostheses.
",5
EE7B09,Neural Engineering,Coordinator Pro,"Learning Outcomes:
Module Learning Aims:
This module aims to provide students with the fundamentals of the current approaches and technologies being adopted in the multidisciplinary field of Tissue engineering and Regenerative Medicine, which aims to replace and generate new tissues through the combination of cells, biocompatible materials and suitable biochemical and biophysical factors to improve or replace biological functions that have been damaged through disease
Module Content:
This course is taught partly by self-study and partly by 21/2 days of lectures. There will be a total of 15 hours formal teaching plus a 3-hour laboratory which will take place in the Parsons Building, Trinity College for this period. Examples of specific lecture titles are:
1) Tissue engineering and regenerative medicine principles 2) Advances in cartilage tissue engineering
3) Tissue engineering of the intervertebral disc (IVD)
4) Corneal tissue engineering and replacement
5) Stem cell biology
6) Cardiovascular tissue engineering
7) Bioreactor systems and design
8) Molecular biology techniques to analyse gene expression 9) Fundamentals of 3D construct technology
10) Biomaterials for scaffolds
11) Biomedical nanotechnology and systems
12) Mechanobiology- response of cells to mechanical forces 13) Nutrient transport
14) In vitro models of cell toxicity
Workshop: Introduction to practical tissue culture and analyses Laboratory: Response of cells to mechanical forces
",5
EE7B10,Implanted Devices And Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE7B11,Neural Signal Analysis,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EE7B12,Current Research Topics & Techniques In Neural Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EE7E01,7E1 Research Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",40
EEMM01,Music And Audio Fundamentals And Training,,"Learning Outcomes:
Module Learning Aims:
Module Content:
' SONIC DESIGN, SYNTHESIS AND CSOUND 1 and 2
These courses seek to introduce various mathematical techniques which facilitate insight into the operations involved in the digital synthesis of `musically interesting' tones, combined with an introduction to computer music specification. CSound was developed specifically to facilitate control of audio and music signals on standard PCs, and features pre-defined functions useful for synthesis and signal processing. The CSound course thus introduces both the background concepts, and the coding techniques exploited for effective computer sound synthesis, and computer music.
' MUSIC THEORY AND AURAL TRAINING 1 and 2
This course aims to improve aural skills, musicianship and theoretical knowledge through practical music exercises. Conducted in the solfège tradition, the areas of rhythm, melody, harmony, form, textures, and stylistic knowledge are developed through skills such as inner hearing, memorisation, dictation, simultaneous playing and singing, score-reading, transposition, and reading from C clefs.
' INTRODUCTION TO PROGRAMMING FOR SOUND
This course introduces the basic concepts of computer programming with specific reference to audio processing.
",10
EEMM02,"Applications Of Technologies In Music, Audio And Image Production",,"Learning Outcomes:
Module Learning Aims:
Module Content:
' MUSIC AND IMAGE TECHNOLOGIES
This course introduces participants to creating still and moving images in a digital format and to the technologies relating to digital image, with a particular focus on music video. An introduction to basic graphic design and image composition guidelines is provided. Image and video manipulation is via Photoshop and Premiere.
' INTRODUCTION TO MIDI
This course investigates the main developments in MIDI and audio technology introducing some of the more important computer programmes which support musical editing, organization, and composition. It provides a comprehensive foundation for computer MIDI/Audio and moves from basic issues toward more specialised areas as the course progresses, whilst also critically assessing the aesthetic concerns involved in working with such technology.
' INTRODUCTION TO SOUND ENGINEERING, and SOUND ENGINEERING AND PRODUCTION
These courses are designed to be a practical module dealing with aspects of sound equipment operation. It assumes no previous sound engineering experience, and is aimed at working composers and musicians who wish to use studio equipment to realize their own productions. The course content includes console and multi-track operation and also deals with fx processing, micing techniques, mixing, monitoring and mastering.
Topics covered include: Recording equipment; Control Room Signal Flow; Analog and Digital Recording Consoles; Digital Multitrack Recorders; Monitors and Amplifiers; Computer-based Audio Production Systems; Software-based Signal Processing; Automation and Synchronization. Studio Techniques and Music Production topics covered include: recording and production of instruments and vocals; mix engineering, and analysis of mixes.
",10
EEMM03,"Theoretical Foundations Of Music, Audio And Media Technologies",,"Learning Outcomes:
Module Learning Aims:
Module Content:
' PSYCHOACOUSTICS 1 and 2
These courses explore topics relating to the physics, physiology and psychology involved in the perception of sound and music. The topics addressed include vibration, sound waves, resonance, spectral analysis, loudness, pitch, timbre, tuning systems, ear response, cross-modal effects, spatial hearing, and room acoustics.
' MEDIA TECHNOLOGIES
The objective of this course is to provide students with an exposure to the technological foundations relating to media technologies - sound, digital audio, microphones, amplification, loudspeakers, cables, mixing desks, data transmission formats, PC architecture, data storage, data compression, basic computer graphics and video technologies.

' SURVEY OF ELECTROACOUSTIC MUSIC 1 and 2
These courses aim to introduce the student to the world of contemporary and electronic/electroacoustic music. Apart from dealing with the historical development of this field it also offers insights into important conceptual issues of 20th century music and compares the various different approaches taken by the most significant composers. It also provides an account of the development of key technologies in electronic music and recording.
",10
EEMM04,Music And Audio,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EEMM05,Music Composition,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EEMM06,New Media Production,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EEMM07,Research,Coordinator Dermot,"Learning Outcomes:
Module Learning Aims:
Module Content:
In the first semester, students complete a compulsory research module, culminating in a presentation in December
",5
EEMM08,Composition For Mixed Media,Coordinator Donnacha,"Learning Outcomes:
Module Learning Aims:
The aim of this course is to expand upon the composition skills studied in MMT year one, focusing on both practical and artistic concerns within the field of contemporary music
Module Content:
Importance is placed on such issues as sound design, aesthetics and compositional approaches. These are supplemented by examples using scores and recordings pertaining to the issues raised in class. A number of concepts are given particular attention such gestural content, pitch content and approaches to the contact between electronic and acoustic areas. Additional skills in scoring for electroacoustic works are investigated, various practical approaches to electronic music in a live context are considered, and the creation of realization tracks is explored.
",5
EEMM09,Electroacoustic Composition,Coordinator Linda,"Learning Outcomes:
Module Learning Aims:
This subject seeks to engage students with Composition for new media, exploiting a variety of technological tools
Module Content:
It features discussions, with examples, on concepts and issues native to new media, e.g. taste, new structures made possible by emerging technology; questions of cultural musical hierarchies attached to harmony and rhythm in 'high art' and 'popular culture' etc.
",5
EEMM10,Digital Signal Processing,Coordinator Liam,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module builds on the introductory course from MMT year one with a focus on more sophisticated implementations of signal processing concepts for installation and performance situations. A significant practical aspect uses the Arduino development kit and the Processing IDE to realize an audiovisual environment suitable for creative artistic purposes.
",5
EEMM11,Max/Msp,Coordinator Mark,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module focuses on Max/MSP/Jitter programming for algorithmic/generative music composition and performance, sound synthesis, audio effects processing, real-time image processing, multimedia installation and interface design.
The following topics are presented:
Generative Music programming
Controllers and Data Management
Audio processing for live performance
Granular Synthesis
FFT analysis
Audio spatialisation and Ambisonics
Introduction to 3D modelling with Jitter
Motion tracking
Visual effects processing
Generative video
The module presents commonly used programming concepts and strategies that are immediately useful in working on creative projects. This approach provides the student with a concrete set of tools for use, while also developing his/her ability to experiment and create new solutions for particular projects. Classes will have theoretical and practical components and will run as workshops where required.
This module assumes fluency in the Max/MSP environment and is an extension of the course taught in the MMT Diploma year. In general, students may not select this module unless they have completed the Introduction to Max/MSP/Jitter modules in the MMT Postgraduate Diploma as these provide an initial exposure to graphical programming techniques. Exceptions may be made where the student has a technical background (engineering, computer science etc.), subject to the approval of the Course Director.
",5
EEMM12,Music Cognition,,"Learning Outcomes:
Module Learning Aims:
The goal of this course is to examine aspects relating to current thrusts in cognitive science such as Embodied Cognition, particularly as they relate to music.
Module Content:
A number of seminal texts relating to music, mind and meaning are analyzed, and a critical survey of current music cognition contributions is provided. Elemental aspects of sonic perception are re-examined from a Phenomenological perspective.
",5
EEMM13,Visual Music Aesthetics,Coordinator Amy,"Learning Outcomes:
Module Learning Aims:
This course aims to improve aural skills, musicianship and theoretical knowledge through practical music exercises
Module Content:
This course aims to improve aural skills, musicianship and theoretical knowledge through practical music exercises. Conducted in the solfège tradition, the areas of rhythm, melody, harmony, form, textures, and stylistic knowledge are developed through skills such as inner hearing, memorisation, dictation, simultaneous playing and singing, score-reading, transposition, and reading from C clefs.
",5
EEMM14,Audio Production And Sound Design,Coordinator Maura,"Learning Outcomes:
Module Learning Aims:
This course introduces participants to creating still and moving images in a digital format and to the technologies relating to digital image, with a particular focus on music video
Module Content:
This course investigates the main developments in MIDI and audio technology introducing some of the more important computer programmes which support musical editing, organization, and composition. It provides a comprehensive foundation for computer MIDI/Audio and moves from basic issues toward more specialised areas as the course progresses, whilst also critically assessing the aesthetic concerns involved in working with such technology.
",5
EEMM15,Spatial Audio,,"Learning Outcomes:
Module Learning Aims:
The course will aim to advance the student's knowledge of audio theory,
production skills and sound engineering.
Module Content:
Lectures deal with more complex
areas of sound reproduction and related aesthetics through a technical syllabus.
There will be an emphasis on practical work throughout the module.
Topics include:
Stereo microphone techniques
Room acoustics and measurement techniques for Sound engineers
Studio optimization for mixing and mastering
Live sound system design and engineering
",5
EEMM16,Multichannel Audio Technologies,,"Learning Outcomes:
Module Learning Aims:
The aim of this course is to give the student a complete understanding of all relevant aspects of current spatial audio technology, with a particular emphasis on surround sound recording and reproduction.
Module Content:
This course will allow future audio engineers/composers to clearly determine which spatialization schemes and techniques work best for a given application and environment, as well as motivating further innovation and artistic creativity in the field. Topics covered include: spatial audio psychoacoustics; surround sound recording techniques; mixing and mastering for Dolby and DTS discrete; spatial audio production in Cubase and Reaper; Ambisonics; binaural recording and reproduction; spatial impulse response rendering; wave field synthesis theory and applications.
",5
EEMM17,Research Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
EEMT01,Psychoacoustics 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT02,Electroacoustic Composition 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT03,Contemporary Composition 1: History Practice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT04,Synthesis Sound Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT05,Creative Coding,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT06,Visual Music 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT07,Audio Production Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT08,Music Theory Instrumentation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT09,Psychoacoustics 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT10,Research Methods Innovation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT11,Electroacoustic Composition 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT12,Contemporary Composition 2: History Practice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT13,Orchestration,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT14,Visual Music 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT15,Programming Interactive Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT16,Audio Production Techniques,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT17,Spatial Audio,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT18,Introduction To Max,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT19,Music For Visual Interactive Media,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEMT20,Masters Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
EEMT22,Making Interactive Art With Max,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU11E06,1E6 Electrical Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU22E06,2E6 Electronics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU22E10,2E10 Engineering Design Iv: Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
EEU22E11,2E11 Computational Engineering,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33BM1,3Bio1 Anatomy And Physiology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C01,3C1 Signals And Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C02,3C2 Digital Circuits,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C03,3C3 Analogue Circuits,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C05,3C5 Telecommunications,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C07,3C7 Digital Systems Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
EEU33C08,3C8 Digital Circuits Design,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
