code,name,lecturer,description,ects
CS3014,Concurrent Systems I,David Gregg,"Learning Outcomes:
When students have successfully completed this module they should be able to:

Explain trends in computer architecture (power wall, memory wall, diminishing returns from ILP) that have led to the development of multi-core processors

Explain and compare the major categories of parallel architecture that have appeared over the last 40 years from instruction level parallelism to distributed memory machines

Classify new, previously unseen architectures into these categories

Evaluate the suitability of parallel architectures for efficiently running a given piece of code

Design and construct efficient parallel programs in C/C++ using OpenMP

Design and construct routines using vector instructions sets, such as Intel SSE
Module Learning Aims:
The goal of this module is to provide students with a deep understanding of parallel and multi-core architectures and to provide students with necessary architecture background for careers in professional software development and/or further research on these emerging platforms.
Module Content:
Specific topics addressed in this module include:

State of technology driving the architecture

Memory Hierarchy

Instruction-level Parallelism

Superscalar processors

VLIW architectures

Multithreaded architectures

Vector architectures and programming in SSE

SIMD multimedia instructions

Design and implementation of programs using OpenMP

Bus multiprocessors

Network multiprocessors and multi-computers , and an introduction to MPI
",5
CS3016,Introduction To Functional Programming,Andrew Butterfield,"Learning Outcomes:
On successful completion of this module students will be able to:

●   Develop programs in a high level functional language

●   Analyse and structure program designs in terms of functional concepts

●   Understand the concept of higher-order programming inherent in functional languages

●   Improve software modularity and reusability by applying higher-order principles to refactor code

Apply a number of functional programming techniques and tools to develop effective functional systems

 
Module Learning Aims:
Functional programming languages present a powerful, abstract, and important direction in programming languages. The high level of abstraction and the expressive syntax makes program decomposition and composition unusually easy, while the close connections to the underlying semantics make formal reasoning tractable. Systems such as Google’s “Map/Reduce” framework demonstrate the influence of this approach, and the importance to a computer scientist of understanding it.

On this course students will learn to apply the techniques of functional programming in a practical context. The focus is on software design and programming in the functional style, and students will “learn by doing”, through regular weekly programming assignments and case studies.

The course draws on the programming and mathematics background the students have acquired in the first two years of the degree and extends it by teaching new approaches to program design and implementation. 


 
Module Content:
Course content covers both techniques and technologies. Topics will include:

●   First-order functions

●   Type systems for functional languages; data types; recursive types

●   Lazy evaluation, infinite data structures

●   Referential transparency

●   Higher order functions

●   I/O and State handling

●   Functional debugging
Efficiency considerations

 
",5
CS3021,Computer Architecture Ii,Jeremy Jones,"Learning Outcomes:
Students who have successfully completed this module should be able to:

 
·     Write simple IA32 and x64 assembly language functions

 
·     Explain the IA32 and x64 procedure calling conventions

 
·     Write programs that mix C/C++ and IA32 or x64 assembly language functions
 
·     Describe the RISC design philosophy and translate simple high level language programs into RISC-I assembly language

 
·     Explain the key concepts behind instruction level pipelining and know how to apply a number of techniques to overcome data, load and control hazards

 
·     Explain the advantages of using virtual memory, show how virtual addresses are mapped to physical addresses and demonstrate how the functionality of a MMU is integrated into an operating system

 
·     Explain the use of a memory hierarchy to reduce effective memory access times, describe the organisation and operation of a cache, evaluate the hit rate of a cache given an address trace, develop a C/C++ cache model and know how to apply address trace analysis optimisations

 
·     Discuss the problems of using caches in a multiprocessor, analyse the operation of several cache coherency protocols and be able to predict the bus traffic given a sequence of CPU ""memory"" accesses


 
Module Learning Aims:
This module focuses on the architecture of modern high performance microprocessor systems. Topics covered are basic IA32 and x64 assembly language, procedure calling conventions, the architecture of RISC CPUs, instruction level pipelining, techniques to overcome data, load and control hazards, virtual memory, caches, multiprocessors and cache coherency. This module pays particular attention to issues that improve performance and the close relationship between the hardware and the needs of the software
Module Content:
TTopics covered in this module are:

 
·     Basic IA32 and x64 assembly language

 
·     Procedure calling conventions (IA32 and x64)

 
·     Mixing C/C++ and assembly language

 
·     RISC vs CISC, RISC-1 design criteria and architecture, register windows and delayed jumps

 
·     Instruction level pipelining, DLX/MIPS pipeline, resolving data, load and control hazards

 
·     Virtual Memory, memory management units (MMUs), multi-level page tables, TLBs, integration of a MMU into an operating system

 
·     Cache organisation (L, K and N), operation, performance, address trace analysis, cache coherency

 
·     Multiprocessor architectures, cache coherency protocols (write-through, write-once, Firefly and MESI) 

 
",5
CS3031,Advanced Telecommunications,Hitesh Tewari,"Learning Outcomes:
When students have successfully completed this module they should be able to:

Demonstrate an in-depth knowledge of the Transport and Application Layers;

Have a good understanding of cryptography, network security, electronic payments

Analyze the requirements for a given organizational structure and select the most appropriate networking architecture and technologies;

Have a working knowledge of network programming using sockets and the use of a cryptographic library, both of which the students must use as part of their continuous assessment tasks.

 
Module Learning Aims:
This option concentrates on building upon the students JF and SF years knowledge and introduces them to advanced topics in the areas of data communications and telecoms networks. A detail study is made of the TCP protocols in terms of multiplexing, flow and congestion control to understand the effects congestion in a large distributed network such as the Internet. A number of Application Layer protocols such as HTTP, SMTP, DNS and AJAX are studied to understand how Web Applications are designed today. The students are given an in-depth Network Security/Cryptography module which gives them an appreciation of how to secure communications over an open network such as the Internet. They are also introduced to the topic of Electronic Payments.
Module Content:
Specific topics addressed in this module include:

Transport Layer Issues – Multiplexing, UDP, TCP, Flow Control, Congestion Control

Application Layer Issues – HTTP, DNS, Web Applications

Network Security – Symmetric & Asymmetric Key Cryptography, Key Agreement Protocols, Authentication, Digital Signatures, X.509 & Public Key Infrastructure (PKI), Elliptic Curve Cryptography, Authentication Protocols, DNSSEC and Secure Protocols.

Electronic Payment Systems – Ecash, Bitcoin, Micropayments

 
",5
CS3041,Information Management Ii,Séamus Lawless,"Learning Outcomes:
Having completed the course the student will be able to:

·     Define and comprehend the theoretical and practical issues in the management, retrieval, organisation, indexing and storage of large quantities of data

·     Model data and analyse data relationships for exploitation within database management systems

·     Program a database management system for database creation, information retrieval and database management

·     Analyse and assess various database concurrency protocols and algorithms to assess their performance and relative appropriateness in differing operating environments.

·     Evaluate existing concurrency control algorithms and appropriate data structures for data management.

·     Understand data integrity and security and the approaches used to manage and maintain both.

·     Compare and contrast different Database management paradigms such as relational, NoSQL, in-memory and native web/linked data stores.

 
Module Learning Aims:
This course is focused on the modelling of information and database system technology. More specifically, it focuses on state-of-the-art database technology, from both the user and systems perspectives.

From a system engineering perspective, the course examines the concepts and algorithms for: transaction processing, concurrency control, metadata representation, database security policies, integration of databases on the web and emerging database technologies.

From an information designer’s perspective, the course examines the theoretical model underpinning relational databases, functional dependency theory and normalisation (for information modelling), functional dependency modelling, implementation of databases and database applications.

Thus the course is intended to enable the students to design information models and implement these models in state of the art databases (relational and native web databases), as well as be able to analyse and evaluate approaches to information organisation, storage, transaction support and management.

 
Module Content:
Specific topics addressed in this module include:

·     Overview of database systems and users

·     Database system concepts and architecture

·     Relational database management

·     Relational model

·     Functional dependency theory and normalisation

·     On-line module on SQL (relational database query language)

·     SQL/PL (SQL as a programming language)

·     Transaction processing

·     Query processing

·     Concurrency control

·     Database recovery

·     Security and authorisation

·     Software engineering for database applications and database development

·     Web databases

·     NoSQL and In-Memory Databases


 
",5
CS3061,Artificial Intelligence I,Tim Fernando,"Learning Outcomes:
After successfully completing this module, students should be able to:

Describe the basic aims and achievements of artificial intelligence, as well as the challenges facing it

Assess notions of computability as they relate to artificial intelligence

Reason about the suitability of and trade-offs between basic search strategies

Design simple knowledge representation systems for various knowledge-intensive problems

Appreciate the possibilities opened up by probabilistic reasoning
Module Learning Aims:
An introduction to Artificial Intelligence covering basic topics search and knowledge representation, including an introduction to probabilistic reasoning
Module Content:
Search, Q-learning and Markov decision processes, constraint satisfaction, knowledge representation, abduction, introduction to probabilistic reasoning
",5
CS3071,Compiler Design I,David Abrahamson,"Learning Outcomes:
On successful completion of this module students should be able to:

• design lexical analysers based on finite---state automata;

• design top---down parsers based on push---down machines;

• design l---attributed translation grammars to specify the semantic

processing of high---level programming language constructs;

• design a recursive---descent parser for any given LL(1) grammar;

• use Coco/R—a compiler generator tool—to construct lexical

analysers and recursive descent parsers for high---level

programming languages.
Module Learning Aims:
To teach the principles of compiler design.
Module Content:
After a brief introduction to the subject, the first few classes will be devoted to

the study of finite---state automata and their use in the design of efficient lexical

analysers based on reduced (minimal) machines. This will be followed by an in---

depth study of syntax analysis (with an emphasis on top---down parsing methods)

based primarily on principles of attributed translation. The final few classes will

be devoted to the study of some basic code generation techniques along with a

selection of associated run---time implementation issues.

Tutorial exercises will be incorporated into lecture periods throughout the

course, and students will be introduced to the more practical side of compiler

construction during the weekly laboratory sessions.

There will be three significant pieces of graded coursework, each of which will

involve aspects of compiler design and implementation.
",5
CS3081,Computational Mathematics,Eamonn O,"Learning Outcomes:
To be able to choose mathematical concepts and methods appropriate to the solution of application problems. To be able to implement solution methods using appropriate computer programming languages, libraries, and techniques.

 
Module Learning Aims:
To understand, in sufficient detail for practical implementation, the mathematical concepts and methods appropriate to writing computer programs for science and engineering applications in general.
Module Content:
Floating point number systems; Numerical methods; Signal processing; Plotting and visualisation; Programming techniques and libraries supporting the aforementioned.
",5
CS3101,E-Business,Anthony Nil,"Learning Outcomes:
After successfully completing this module, students will be able to:

' Develop and propose a roadmap for creating an e-business/ecommerce venture.

' Identify and select key strategic considerations for an organisation's e-business development with relevant and appropriate use of business models and measurement tools.

' Propose appropriate development and implementation strategies linked to an overall justification case, having reviewed a range of development options from diverse sectors and direct and indirect competitors including local, national and international players.

' Identify the differences between business, consumer, e-government and e-learning environments and market spaces and devise appropriate marketing plans for each different sector.

' Apply an understanding of supply chain issues to specific sectors and devise appropriate operational proposals.

' Explain and describe an e-business value proposition and related security, ethical, legal, organisational and inter-organisational issues to a senior management audience. 
Module Learning Aims:
Students learn to apply techniques and technologies in support of electronic business and electronic commerce across a range of market sectors and functional areas. Business drivers and alternative models are explored from a management perspective. The business cycle and related issues such as marketing, security, ethical and legal considerations and payment processing options are explored in local, national and international contexts.
Module Content:
The commercial environment
Business models
Creativity
Marketing
Supply chain issues
Strategic considerations
The justification case and issues arising
Successful launch of a business
Innovative eCommerce
B2B, B2C, C2C
eGovernment
eLearning
Mobile commerce
Support services
Payments
Security payment systems
Legal and ethical issues
Social networks 
Project presentations
Senior-level presentations for decision makers
Review and feedback
",10
CS3102,Information Systems Development Ii,Paula Roberts,"Learning Outcomes:
After successfully completing this module, students will be able to:

Write, compile, deploy and test complete Java applications to meet business requirements
Understand and use

Classes, Objects, Methods and Instance variables
Algorithms and Control statements
Arrays and ArrayLists
Industry-standard Java development tools
Module Learning Aims:
In this module students learn how to program in Java concentrating on good software engineering and program clarity.
Module Content:
Java Environment Familiarisation
Algorithms & Problem Solving
Fundamental Data Types
Decisions
Loops
Methods
Arrays
Objects & Classes
I/O and Exception Handling
Inheritance
Collections
Course Review
",10
CS3103,"Business, Management And It",Diana Wilson,"Learning Outcomes:
After completing this module, students will be able to:

Recognise and define different organisational models and apply this understanding in work involving leadership, teamwork and negotiation
Apply critical thinking skills to challenge organisational models and to synthesise new models
Discuss and debate issues that affect the modern organisation and assess the viability of solutions e.g. teleworking, outsourcing, globalisation
Understand and question the role of IS in the modern organisation, and apply this thinking in the preparation of technology audits and impact statements
Predict and justify possible future scenarios of the nature of work, extrapolating realistically from events and contexts through problem assessment and problem-solving
Apply project management, negotiation, problem resolution, presentation and interpersonal communication skills in a team setting
Write for different audiences in a variety of formats including white paper, report, semi-formal and academic styles.
Module Learning Aims:
This module covers organisational theories with an emphasis on the role of Information Systems within the workplace and its relationship with workers. Although conventional and classic organisation theory is studied, the perspective is from an unorthodox and radical perspective in order to encourage critical (social) analysis.
Module Content:
Topics

Systems Theory, Cybernetic Theory, Information Theory, Classic Organizational Theories and their applicability to the modern

Contemporary IS Issues affecting Organisations: political, economic, social and technical issues driven by current factors within the Irish context

READING WEEK

Potential Organisational Models: PoMo,Post-Bureaucracy, Post-Industrial, Radical Organisational Theory, Organizational Democracy and how IT can shape/be shaped by them


 
",10
CS3104,Information Systems Strategy,,"Learning Outcomes:
After completing this module, students will be able to:
' Apply strategic planning frameworks and methodologies to IT management problems
' Plan, analyse, implement and review IT strategies
' Implement processes typically employed to produce effective alignment of IT and business strategies
' Evaluate the importance of industry and technology trends in strategy development
' Apply current methodologies to evaluate IT performance
' Critique an organisation's management approach with regard to IT strategy and its alignment with business strategy
Module Learning Aims:
This module addresses the concept of strategy and the skills of strategic information systems planning. Students analyse business and IS strategies and explore the relationships between them. Via case studies, students develop expertise in formulating IS strategy and in quantifying its implications for business operations.
Module Content:
Business Strategy in the Digital World
Business Exploitation of Information and Communication Technology Systems
Information Systems Development Approaches
Disruptive Technologies and Applications
Business IT/IS Alignment
Strategic IS/IM in Context
Global Issues in Information Management
Strategic Knowledge Management
Organisational Change, Culture and Strategic IS/IT Led Change
IS/IT Benefits Management and Realisation
Module review
",10
CS3105,Law And It,Tricia Sheehy-Skeffington,"Learning Outcomes:
After successfully completing this module, students will be able to:

Devise policies to ensure satisfactory protection and access to third parties’ data held by a company;

Identify appropriate means of protecting and exploiting various products’ intellectual property in an IT context (with particular emphasis on how much knowledge a former member of staff may exploit);

Articulate lucid guidelines to enable a company to operate ethically and within the law when trading products (including website content) online;

Negotiate heads of terms of contracts such as software development agreements; 

Critique the short-comings of the current legal framework
Module Learning Aims:
This module offers an overview of legal principles relevant to business ICT practitioners. Students learn to set workplace policy appropriately, with awareness of legal obligations stemming from contracts and governing legislation. Exploration of the interaction the law with commonplace ICT business scenarios will enable students to positively use law as part of the toolkit of business interactions.
Module Content:
 
 
 
",10
CS3106,Information Systems Practice Ii,Tony Lyons,"Learning Outcomes:
After successfully completing this module, students will be able to:

Use advanced communication and business problem-solving skills to examine business problem situations

Apply analysis and design skills to state business needs and design suitable web based IT-based solutions

Design architecture and user interface for web applications to meet stated business needs

Use an agile approach to build, test and deploy a secure Java web-based e-commerce prototype application

Explain the processes involved in building e-commerce applications, and identify key platform-dependent design and performance considerations
Module Learning Aims:
Bringing together work done to date, this module helps to build professional excellence through continued acquisition and integration of practical skills and theoretical knowledge. Students work individually and in teams of 2-3 on lab and classroom-based exercises designed to extend and integrate their prior learning.
Module Content:
Topics

Introduction to Java Applications

Introduction to Objects and Object Oriented Concepts

Use Case Development

Java Application Development, Test and Deploy

 
",10
CS3107,Social Computing,Shawn Day,"Learning Outcomes:
After completing this module, students will be able to:

 

Identify social computing technologies and techniques, and describe associated principles and modes of operation;

Critically evaluate, discuss and debate the current and future impact on society, business and government of the propagation and use of social computing technologies and techniques;

Apply theories from reference disciplines including sociology, psychology, political science, anthropology and economics, to address issues such as individual motivation, community formation and sustainability, and corporate vs. community control.

Consider, specify and be able to critically appreciate selected social computing technologies and techniques to address real-world chalelnges.


 
Module Learning Aims:
This module provides an overview of social computing and its evolving impacts on society and business processes and practice. Students will gain experience of the ways in which social computing technologies can be applied by individuals, communities and organisations. 

Students will gain first-hand experience of the ways in which social computing technologies can be applied by individuals, communities and organisations. 
Social computing encompasses such phenomena as social networking, Enterprise 2.0, internet activism/advocacy, crowdsourcing, e-Government/Government 2.0, social/viral marketing, social information processing, social network analysis and the use of blogging, podcasts, wikis and other collaborative tools. 
Social computing has altered the ways in which individuals and organisations interact with information systems as well as with each other. New and emerging platforms and services raise new issues that provide new avenues of engagement but come with pitfalls that challenge if smooth embraced by enterprise.

New and emerging platforms and services raise new issues that provide new avenues of engagement but also challenge smooth adoption and operation by enterprise.
The growing embrace of OPEN frames of reference whether in Data, Government, and knowledge creation and transfer further emphasise the changing paradigms and underlie the discussion and module trajectory

 
Module Content:
Introduction to Social Computing
Technology
Behaviour
Culture
Policy
Conclusion and Review
",10
CS3421,Computer Architecture Ii,Jeremy Jones,"Learning Outcomes:
Students who have successfully completed this module should be able to:

1.    Write simple IA32 and x64 assembly language functions

2.    Explain the IA32 and x64 procedure calling conventions

3.    Write programs that mix C/C++ and IA32 or x64 assembly language functions

4.    Describe the RISC design philosophy and translate simple high level language programs into RISC-I assembly language

5.    Explain the key concepts behind instruction level pipelining and know how to apply a number of techniques to overcome data, load and control hazards

6.    Explain the advantages of using virtual memory, show how virtual addresses are mapped to physical addresses and demonstrate how the functionality of a MMU is integrated into an operating system

7.    Explain the use of a memory hierarchy to reduce effective memory access times, describe the organisation and operation of a cache, evaluate the hit rate of a cache given an address trace, develop a C/C++ cache model and know how to apply address trace analysis optimisations

8.    Discuss the problems of using caches in a multiprocessor, analyse the operation of several cache coherency protocols and be able to predict the bus traffic given a sequence of CPU ""memory"" accesses
Module Learning Aims:
This module focuses on the architecture of modern high performance microprocessor systems. Topics covered are basic IA32 and x64 assembly language, procedure calling conventions, the architecture of RISC CPUs, instruction level pipelining, techniques to overcome data, load and control hazards, virtual memory, caches, multiprocessors and cache coherency. This module pays particular attention to issues that improve performance and the close relationship between the hardware and the needs of the software
Module Content:
Topics covered in this module are:

Basic IA32 and x64 assembly language

Procedure calling conventions (IA32 and x64)

Mixing C/C++ and assembly language

RISC vs CISC, RISC-1 design criteria and architecture, register windows and delayed jumps

Instruction level pipelining, DLX/MIPS pipeline, resolving data, load and control hazards

Virtual Memory, memory management units (MMUs), multi-level page tables, TLBs, integration of a MMU into an operating system

Cache organisation (L, K and N), operation, performance, address trace analysis, cache coherency

Multiprocessor architectures, cache coherency protocols (write-through, write-once, Firefly and MESI) 
",5
CS3BC1,E-Business I,Maria Moloney,"Learning Outcomes:
After successfully completing this module, students will be able to:

Identify key strategic considerations for an organisation’s e-business development with relevant and appropriate use of business models.

Propose appropriate development and implementation strategies for an e-commerce function through use of case studies, which allow students to understand a range of development options from diverse sectors.

Identify the differences between business, consumer, e-government and e-learning environments and identify appropriate business models for each sector.

Define and understand e-commerce, e-business, m-commerce, m-cloud computing and understand how, not only companies but entire industries can benefit from the development and use of these new commercials channels

Understand how traditional business models have evolved to accommodate the e-commerce function of a business.

Identify and understand the benefit of two-sided markets for e-businesses.

Investigate new technologies currently being used for e-commerce, i.e cloud computing, Near Field Communication, Artificial Intelligence, 4th Generation networks, Robotics, Internet of Things (i.e. ubiquitous computing, smart homes and cities and wearable technologies)

Explain and describe an e-business’ value proposition and related security, ethical, legal, organisational and inter-organisational issues. 


 
Module Learning Aims:
Students learn to apply techniques and technologies in support of electronic business and electronic commerce across a range of market sectors and functional areas. Business drivers and alternative models are explored from a management perspective. The business cycle and related issues such as marketing, security, ethical and legal considerations are explored in local, national and international contexts.
Module Content:
 

Weeks

Given by

Topics

Relevant

Readings

1

1-2

MM

The commercial environment
e-Business models
m-cloud computing

Select academic readings

2

3-4

MM

Strategic considerations
Two-sided Markets

 

3

5-6

MM

Innovative eCommerce
NFC technology

(Mobile) Cloud Computing

 

4

6- 7 & 8-9

MM

Artificial Intelligence and Robotics

4th Generation networks
Legal and ethical issues
 

 

5

10-12

MM

Internet of Things

 

 

 
",5
CS3BC2,E-Business Ii,Joeran Beel,"Learning Outcomes:
When students have successfully completed the module they will be able to:

 Analyse technical choices related to the design and platform selection for a basic e-business web application in relation to the business context and requirements

Design and program elements of web-based applications and web services to address an e-business problem.


 
Module Learning Aims:
This module provides an understanding of modern, web based approaches for developing software applications, services and data structures for e-business applications. It addresses the standards, practical tools and techniques of web-based, e-business application development, including 3-tier application server architectures, web services, workflow and service composition, web content and meta-data using HTML and XML.
Module Content:
Introduction to e-Commerce

The infrastructure of the Internet

Internet applications (WWW, FTP, Email, …)

Domain names and Internet protocols

Business models on the Web

Personalization and user tracking

HTML, CSS, XML, JSON, and encoding

Programming for the Web (e.g. HTML5; JavaScript; PHP; JSP)

Web Services
",5
CS3D1,3D1(372) Microprocessor Systems 1,staffJohn Waldron,"Learning Outcomes:
When students have successfully completed this module they should be able to:

 

Describe the basic characteristics, structure and operation of a microprocessor system;

Translate between simple high-level programming language constructs and their assembly language equivalents;

Design, construct, document and test small-scale assembly language programs to solve simple problems;

Reason about the cost of executing instructions and the efficiency of simple programs;

Make use of appropriate documentation and reference material.


 
Module Learning Aims:
Microprocessor Systems 1 is a one-semester module taken by third year Electronic, Electronic/Computer and Computer Engineering students. This module provides students with an introduction to the basic structure, properties and operation of microprocessor systems. By developing and executing simple assembly language programs, the module aims to give students an understanding of how programs execute on a microprocessor system. The module also encourages students to consider the relationship between high level programming language constructs and their execution as sequences of instructions. Students will also be given opportunities to develop their problem solving, programming and written communication skills by designing solutions to programming problems, implementing those solutions, first in the form of high level programming constructs and then as assembly language programs, which must be documented and tested.
The teaching strategy is a mixture of lectures, problem-solving tutorials and hands-on practical laboratory sessions. The format of lectures is conventional, however, a great deal of informal interaction is normal, and students can expect to participate in question-and-answer and problem solving sessions. For the first four weeks of the module, students are taught the general principles of low-level architecture and programming. Tutorials held during this time review basic skills such as binary and hexadecimal notation and algorithm design. Students are challenged to build programs based on a partial knowledge of the computer’s instruction set. Practical sessions, starting around the fourth week, require the students to design, write, evaluate and debug their programs on special-purpose development systems. More advanced topics introduced during lectures become the subject of practical sessions through the rest of the semester.

 
Module Content:
Specific topics addressed in this module include:

 
Number systems

Memory and data representation

Binary arithmetic and logical operations

Floating-point representations and arithmetic

Basic computer architecture

Assembly language and machine code

Flow control

Memory load/store operations and addressing modes

 
",5
CS3D2,3D2 Microprocessor Systems 2,staffMike Brady,"Learning Outcomes:
When students have successfully completed this module they will be able to

1.   Analyse design requirements to produce a combined hardware and software design for simple systems, selecting peripherals and software architectures most suited to implementing each project.

2.   Develop implementation strategies for commissioning simple hardware and software systems.

3.   Visualise complex exception and interrupt-handling sequences to recognise potential problem sources and to develop appropriate debugging strategies.

4.   Analyse the characteristics of various processor architectures and the standard memory hierarchy.

Work in small teams to design and implement the hardware and software aspects of their projects by dividing the tasks and responsibilities among the group members.

 
Module Learning Aims:
Students bring the knowledge and expertise of programming, digital logic and a small amount of digital electronics to the development of small system integration projects combining program design and implementation with simple interface interfacing and breadboarding.

Each team is provided with a small ARM-based computer, a PC-based integrated development system, some electronic components and breadboarding facilities.

Students have to design, build and test integrated hardware and software systems to provide a certain required functionality.
Students also study processor and memory architectural techniques such as pipelining, superscalar architectures and caches.

 
Module Content:
1.   Microprocessor system overview

2.   Microprocessor architecture overview

3.   Memory hierarchy

4.   Interfacing with peripheral devices

5.   Device programming


Interrupt and Exception Handling



 
",5
CS3D3,3D3 Computer Networks,Hitesh Tewari,"Learning Outcomes:
Upon completion of this module, students will be able to:

1.   Have a good understanding of the OSI Reference Model and in particular have a good knowledge of Layers 1-3.

2.   Analyze the requirements for a given organizational structure and select the most appropriate networking architecture and technologies;

3.   Have a basic knowledge of the use of cryptography and network security;

4.   Specify and identify deficiencies in existing protocols, and then go onto formulate new and better protocols;

5.   Have an understanding of the issues surrounding Mobile and Wireless Networks.
    6.   Have a working knowledge of datagram and internet socket programming

 
Module Learning Aims:
This module introduces students to computer networks and concentrates on building a firm foundation for understanding Data Communications and Computer Networks. It is based around the OSI Reference Model that deals with the major issues in the bottom three (Physical, Data Link and Network) layers of the model. Students are also introduced to the areas of Network Security and Mobile Communications. This module provides the student with fundamental knowledge of the various aspects of computer networking and enables students to appreciate recent developments in the area.
Module Content:
·     Introduction to computer networks;

·     Physical Layer Issues;

·     The Datalink Layer;

·     Local Area Networks;

·     TCP/IP Suite of Protocols;

·     Network Security;

·     Mobile Networking

 
",5
CS3D4,3D4 Operating Systems And Concurrent Systems,staffMike Brady,"Learning Outcomes:
When students have successfully completed this module they should be able to:

recognise standard concurrent programming problems;

solve concurrent programming problems using standard techniques;

design and implement concurrent programs using standard threading techniques;

develop models of concurrent programs using the Promela modelling language;

verify the correctness of simple concurrent programs using SPIN;

describe algorithms, data structures and policies used in modern operating systems for thread scheduling, memory management, disk I/O and file management;

 evaluate, compare and reason about the relative performance of algorithms used by operating systems (e.g. page replacement policies);        

apply a knowledge of operating system behaviour when developing user-level programs.


 
Module Learning Aims:
The first part of this module introduces students to concurrency and concurrent programming. The aim is to provide students with the ability to develop concurrent software systems using standard techniques and constructs.

To achieve this aim, students must have a thorough understanding of common problems that arise in concurrent systems and how those problems can be avoided. This module will teach the use of tools and techniques for modelling and verifying the correctness of concurrent systems, applying this through practical laboratory exercises in which small concurrent software systems are developed.
The second part of the module addresses various aspects of the design of modern operating systems. The main aim is to explore how programmers can apply a knowledge of operating system features to the design of efficient applications. This is achieved by examining common algorithms and policies used by modern operating systems, as well as the facilities provided to application programmers. This knowledge is then applied in laboratory exercises.

 
Module Content:
Concurrency

introduction to concurrency;

 simple multi-threaded programs in Java and C;

modelling concurrent systems;

interference;

mutual exclusion;

critical sections;

verification of concurrent programs;

semaphores;

 monitors.

Operating Systems

operating system architectures;

memory management;

 processor scheduling;

disk I/O, file systems.


 
",5
CS3D5A,3D5A Data Structures And Algorithms,Anton Gerdelan,"Learning Outcomes:
1. Understand a range of fundamental data structures and algorithms, being able to discuss their advantages, disadvantages, and curiosities.
2. Decide on and design data structures and algorithms that are efficient and practicable for a particular software project, being able to reason about their costs and complexities.

3. Program data structures and algorithms by hand.

4. Know several methods to reason about and evaluate the complexity and performance of candidate solutions to computing problems.
Module Learning Aims:
To study well-established computing theory, with special consideration for sorting and searching problems. To develop strong, practical computer programming skills with a sound understanding of available compute and memory hardware resources.
 
Module Content:
Study of:

Sorting algorithms, searching algorithms.

Arrays, lists, stacks, heaps, maps and hash tables, trees, graphs.

“Big Oh” approximation, performance analysis techniques.

C programming techniques. Memory allocation and management.
",5
CS3D5B,3D5B Software Design And Implementation,staffFergal Shevlin,"Learning Outcomes:
1. Undertake software design and construction as members of teams of various sizes.

2. Learn how to choose, learn, and use new languages, tools, and techniques.

2. Gather requirements and develop a problem specification.

3. Examine problem specification and devise an object-oriented solution.

4. Plan implementation of the program taking into account time and team management.

5. Implement a program of reasonable complexity in the Java language.

6. Document the project using standard techniques.

7. Test the solution using standard techniques.
Module Learning Aims:
To develop pactical skills in software engineering through small and large group programming projects. To learn how to work effectively with others throughout project lifecycles. 
Module Content:
Introductions to:

Android platform for mobile devices.

Java programming language.

Android Studio integrated development environment.

Git source code management system.

Testing techniques for quality assurance.

Agile development methodology.

 
For the larger assignments, the applications are proposed, discussed, and agreed by the groups themselves. 
",5
CS4001,Fuzzy Logic & Control Systems,Khurshid Ahmad,"Learning Outcomes:
At the successful completion of the module the student will have the knowledge of:

1.   The inherent imprecision and uncertainty in data and (scientific) concepts

2.   The existence of fuzzy heuristics used in the control of ‘real-world’ system

3.   The new paradigm of computing-with-words

The knowledge will help the students to design and build:

4.   Fuzzy-logic based systems

5.   Fuzzy-control systems

6.  Neuro-fuzzy learning systems
Module Learning Aims:
The understanding and processing of imprecise and uncertain data.
Module Content:
1.    Terminology: Uncertainty, Approximations and Vagueness (2 Lectures)

2.    Fuzzy Sets and Aggregation Operators (5 Lectures)

3.    Fuzzy Logic and Fuzzy Systems (7 Lectures, 3 tutorials, 3 labs)

4.    Fuzzy Control (6 Lectures, 3 tutorials)

5.    Neuro-fuzzy systems including introduction to neural computing (4 Lectures)
",5
CS4004,Formal Verification,Vasileios Koutavas,"Learning Outcomes:
Having successfully completed this module, students will:

1.   Have gained signidicant knowledge of mathematical logics (propositional and first order logic) and the Floyd/Hoare logic for program specification. These logics are the basis for software verification, and are the de facto standard in the verification industry.

2.   Understand the current state-of-the-art in software verification technology, its range of applicability and theoretical limitations, and the necessary programmer input required to overcome these limitations.

3.   Be able to use logic formulas to specify the correct behaviour of programs, including programs implementing well-known algorithms (e.g. binary search), new programs provided to them, and programs they write themselves to solve engineering problems.

4.   Learn to use the state-of-the-art in software verification tools (e.g. Microsoft Dafny) to mechanically verify program correctness in a team setting.

5.   Learn how to use pencil-and-paper mathematical proofs to manually verify program correctness.

6.   Understand the impact of software faults in different areas of engineering, such as aerospace and medical, and how this translates to financial, ethical, and human well-being.
Module Learning Aims:
Increasingly complex computer systems are becoming ever more important in all aspects of our lives. There are numerous examples where software bugs had extremely serious consequences, financially or to human well-being. This module will explore techniques to mathmatiically verify that computer systems satisfy their specifications; i.e., that they have no bugs and are thus safe to use. The focus will be mainly on software correctness.

These techniques rely on precise mathematical logics and proof systems appropriate for software verification. State-of-the-art tools will be used to verify the correctness of programs.
Module Content:
Specification languages and logics; axiomatic program semantics. Formal proof systems to verify software and system properties such as propositional, predicate and Hoare logic. Proofs by mathematical, structural, and rule induction. Correcness proofs of functional and imperative programs.
",5
