code,name,lecturer,description,ects
PS3416,Moral Development In Childhood,Clare Kelly,"Learning Outcomes:
Morality and Childhood is a one-semester optional course available to Junior and Senior Sophister Psychology students. The module explores the science of morality a burgeoning field that has emerged at the intersection of developmental social and evolutionary psychology philosophy and neuroscience and now forms a core component of the scientific study of human nature.

On successful completion of this module students will be able to:

Characterise and evaluate the main theoretical perspectives in the psychology of morality.

Compare and critically evaluate theories on the development of morality in childhood.

Explain and evaluate current perspectives on the biological and evolutionary origins of morality.

Assess and compare the roles of biological social and cultural influences on morality in childhood and beyond including family school religion peers literature and the media.

Explore and analyze hate and prejudice from the perspective of the science of morality and moral development.
Module Learning Aims:
This module tackles questions such as: How do children come to know right from wrong? Do we enter the world as blank moral slates who must learn right and wrong or are we born with an innate moral sense? How do parents peers school culture and the media influence and shape our moral development?

To answer these questions we first define morality and learn about how it is studied scientifically. We then talk about behavioural and neuroimaging research that has been conducted with babies children and adults as well as non-human animals and what this research with each of these can tell us about morality where it comes from and how it develops during childhood. Next we consider in more detail the role of parents peers school and society in shaping morality from infancy to adulthood. We will consider how today’s youth negotiate the challenges of the modern world including bullying in school and on the Internet the influence of the media and popular culture. Finally we discuss the “dark side” of human morality and how it can help us to understand hate and prejudice.

METHODS OF TEACHING AND STUDENT LEARNING

Lectures will follow a conventional format but interaction and discussion are strongly encouraged. In particular throughout each class students are prompted to reflect on their own experience and observations of the social world around them and to link the class material with that experience. In addition to conventional reading materials that support the module students are encouraged to engage with multimedia sources such as recorded talks (e.g. TED talks) and podcasts to further expand their knowledge and engagement.
Module Content:
Introduction to the study of morality and moral development

Classical stage and domain theories of moral development

Nativist theories of moral development

Biological and evolutionary perspectives on moral development

The neuroscience of morality and psychopathy

Contemporary theories of morality and moral development

The emergence of false beliefs and lying

Growing up moral: the role of parents

Growing up moral: the role of peers and school

Ethics and morality in children’s stories

The impact of media and cultural icons on moral development

The development of hate and prejudice
",5
PS3417,Health Psychology,CoordinatorDavid Hevey,"Learning Outcomes:
 On successful completion of this course students will be able to:

·     articulate the influence of psychological factors on physical systems (PO1)

·     discuss principles models and theories of health behaviour (PO2)

·     describe and evaluate theories of health behaviour (PO2 PO4 PO5)

·     discuss the research and theoretical basis to illness management interventions (PO2 PO5 PO6)

·     evaluate the relationship between beliefs and health behaviours (PO2)

 

 
Module Learning Aims:
This module provides students with an understanding of how psychological science can be applied to the promotion and maintenance of physical health. The critical role of psychological beliefs about illness (e.g. illness perceptions; unrealistic optimism) beliefs about treatment (e.g. placebo effects) and beliefs about health behaviours (self-efficacy) are described. Individual differences (e.g. personality) in health and illness are critically appraised. Theoretical models explaining responses to health threats (e.g. risk perception) and health behaviour (e.g. HBM TPB) are presented. In addition the module examines research demonstrating the effects of psychological states on physiological systems (stress psychoneuroimmunology). Psychological aspects of management (e.g. stress management) of chronic illnesses (e.g. chronic pain cardiovascular disease) are outlined.

 
Module Content:
Introduction to Health Psychology
Models of Health Behaviour
Health behaviour change
Illness Representations and Adherence
Risk Communication
Personality and Health
Stress & Coping
Psychocardiology
Pain
Placebo effects
Psycho-oncology

 

 
",5
PS3418,Perceptual Neuroscience,CoordinatorFiona Newell,"Learning Outcomes:
Have an in-depth understanding of human perceptual processing including a deep understanding of perceptual processing in the healthy brain and the consequential effects on the experience of perception.

Discuss and critically evaluate evidence for functional modules in the primary temporal and parietal cortices

discuss different types of perceptual impairments arising from incidental damage in the central nervous system or developmental processes

provide a critical analysis of the evidence of plasticity in sensory regions of the brain

understand how sensory systems integrate information for the purpose of maintaining a coherent perception of the world for recognition and action

discuss and critically evaluate how sensory substitution can enhance perception in the deprived sense

have an in-depth understanding of theories relating perceptual brain to phenomenological experience using conditions such as synaesthesia as an example.
Module Learning Aims:
This course aims to provide an overview of the main human sensory systems and related perceptual functions from basic physiological mechanisms to behaviour. The approach will be mainly from a neuroscience and behavioural perspective with related cortical systems (structural and functional) discussed. Insights from latest research on the effect of multisensory integration on perceptual function and learning will be discussed with reference to computational models of perception sensory deprivation and rehabilitation of perceptual function.
Module Content:
Organisation of the sensory brain

Neurophysiology of the occipital cortex

Functional organisation of the visual brain

Somatosensory system and tactile perception

Auditory system and sound perception

Neuroimaging the human perceptual brain

Multisensory integration and perception

Sensory deprivation and cortical plasticity

Perceptual disorders

Linking phenomenology with perceptual processing in the human brain

Plasticity recovery and rehabilitation of perceptual processes
",5
PS3433,Qualitative Research Methods,CoordinatorJean Quigley,"Learning Outcomes:
On successful completion of this course students will be able to:

discuss the theory and practice of qualitative research
locate qualitative research in a philosophical framework
explain when and why qualitative research is used in psychology
carry out qualitative research in psychology
critically evaluate techniques and procedures for gathering and analysing data
explain and evaluate distinct approaches to qualitative research

 


 
Module Learning Aims:
This course is designed to help students appreciate the philosophical foundations for conducting qualitative research and to understand why and how qualitative research is carried out in psychology. A sample of current qualitative methodologies and examples of how qualitative methods may be applied in psychological settings are provided. The student is introduced to the processes involved in making sense of qualitative data and how qualitative data can and should be analysed and evaluated. Some computer software available for conducting qualitative analysis is explored.  Designing qualitative research reports is also covered.

 
Module Content:
Introduction: Theory and method in qualitative research

Qualitative research in psychology

Approaches to data collection

Interviewing in qualitative research

Data analysis

Quality: Evaluating qualitative research

Discourse analysis

Grounded theory

Interpretative Phenomenological Analysis

Conversation analysis

Reporting on qualitative research and Reflexivity


 
",5
PS3435,The Social Self:Theory And Measurement,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3437,Child Development In Changing Family Contexts,Elizabeth Nixon,"Learning Outcomes:
On successful completion of this course students will be able to:
• discuss the myriad ways in which families influence children’s development [PO 2];
• describe and evaluate models of parenting [PO 2 4]
• describe and evaluate the key theoretical perspectives on child development within families [PO 24];
• evaluate the relationship between family structure family processes and children’s outcomes [PO 12]
• explain the principles and methods involved in doing research in the area [PO 126].
Module Learning Aims:
This module provides students with an understanding of how families matter in children’s development. The course examines theory research and applied perspectives on the family as a context for children’s development. The course aims to provide students with knowledge of research and theoretical advances on the relations between child development and family processes parenting and diverse family structures. The module covers topics such as parent-child relationships marital conflict and divorce single step- and same-sex parenting. Research on these topics is considered within a framework that takes account of developmental processes and broader socio-cultural contexts.
Module Content:
1. An introduction to legal and policy frameworks for understanding family
2. Critical issues in defining family and parenthood
3. Traditional models for understanding parenting
4. Contemporary theoretical models of parenting
5. Children’s influence on family processes
6. Fathering and the essentialist debate
7. Inter-parental relationships & marital conflict
8. Family structure: separation & divorce
9. Family structure: blended and extended step-families
10. Gay and lesbian parenthood
11. Families formed through assisted reproduction
",5
PS3439,Applied Issues In Developmental Psychology,Elizabeth Nixon,"Learning Outcomes:
On successful completion of this course students will be able to:
• describe and evaluate the contribution of key theoretical perspectives to our understanding of contemporary issues [PO2 4];
• critically evaluate research on these issues [PO 2];
• evaluate the importance of developmental research in guiding practice in these areas [PO 2 4 8];
• discuss the principles methods and challenges involved in doing research in these areas [PO126].
Module Learning Aims:
This module further develops students’ understanding of developmental psychology by exploring the contribution that major theories of developmental psychology have made to our understanding of a number of issues relevant to the lives of children and young people in contemporary society. Three themes cut across all topics - the role of theory in guiding research the importance of adopting a developmental perspective and critical analysis of research. The course illustrates how theories and research in developmental psychology are applied to guide and inform practice and policy relating to contemporary issues that affect the lives of children and young people.
Module Content:
1. Conceptual issues in applied developmental psychology
2. School readiness and early childhood programs
3. Achievement motivation and school-based mentoring programs
4. Parenting programs and the prevention of child behaviour problems
5. Cyberbullying and anti-bullying programs
6. Childhood obesity within a family context
7. Identity in the context of adoption
",5
PS3443,Development Of Perception Throughout The Lifespan,CoordinatorFiona Newell,"Learning Outcomes:
On successful completion of this course students will be able to:

· describe the development of the structure and function of major sense organs and sensory areas in human cortex;

· evaluate evidence for sensory and perceptual abilities in the foetus;

· discuss and evaluate major approaches involved assessing factors that affect sensory and perceptual development in infants;

· discuss and evaluate the effects of ageing on visual auditory vestibular and tactile perception;

· describe and evaluate effects of sensory deprivation on the development of intact senses in childhood and adulthood;

· outline and understand major/key issues in developmental perception;

· outline issues outstanding in developmental perception and propose new investigations.

 
Module Learning Aims:
This course aims to provide an overview of the development of the main human sensory systems and related perceptual abilities from the moment of conception throughout the lifespan. The approach will be mainly from a neuroscience and behavioural perspective with cortical development and consequent effects on behaviour analysed. The effect of genetic and environmental factors on sensory development will be discussed. The effects of ageing on sensory and perceptual decline will also be included.

 
Module Content:
1. Introduction to issues in Developmental Perception – from foetal abilities to effects of ageing

2. Perceptual abilities in utero: from conception to birth

3. Cortical plasticity and perceptual disorders

4. Development of the visual system from birth to late infancy

5. Development of the visual system from infancy to late adulthood

6. Development of the auditory system from infancy to late adulthood

7. Development of tactile and chemosensory perception

8. Development of the cross-sensory interactions

9. Effects of ageing on perceptual processing

10. Development of social perception

11. Future directions in prevention of sensory decline

 
",5
PS3454,Social Neuroscience,Redmond O’Connell,"Learning Outcomes:
On successful completion of this course students will be able to:

• understand the structure and function of brain systems underlying social processes and human interaction (PO1)
• understand and critically evaluate the principles and methods involved in doing research in this area (PO456)
• discuss and evaluate prominent principles models and theories within social neuroscience (P0246)
• discuss and evaluate social neuroscience’s contribution to our understanding of the brain and of social psychology and how it synthesises these two sources of knowledge (PO13)
• evaluate the distinction between uniquely social brain processes and general cognitive function and their interaction (PO16)
• evaluate what disorders and disruptions reveal about the representation of social processes in the brain (PO14)
 
Module Learning Aims:
Social Neuroscience is one of the newest fields in Psychology and explores the neural systems underlying social behavior. Emerging from a synthesis of ideas and methods from social psychology and the neurosciences social neuroscience seeks to broaden our understanding of human brain function beyond basic motor perceptual and cognitive processes by elucidating the brain’s fundamental role in governing interpersonal relations. This endeavour has the potential to greatly improve our understanding of how the brain works and at the same time to refine theories of social processes. The course will outline the theoretical origins of the field basic neuroanatomy and core methodologies including brain imaging techniques and behavioural paradigms. In addition key areas that will be covered include how the brain enables the processing of faces emotions theory of mind prejudice and stereotypes moral judgments and economic decision making. In so doing the course will highlight prominent disorders of social function such as autism and how limitations in seemingly ‘non-social’ cognitive abilities can greatly influence our social behavior. Finally the course will also consider some of the ethical implications associated with our growing understanding of the neural determinants of interpsonal behaviour and the impact this knowledge can have on our notion of free will and responsibility. 
Module Content:
1. The Emergence of Social Neuroscience
2. The Brain Imaging Revolution
3. Reward and Motivation
4. Disorders of Reward
5. Emotion
6. Faces
7. Mirror Neurons
8. Thinking about the self and others
9. Identify prejudice and stereotypes
10. Neuroethics
11. Neuroeconomics.
",5
PS3455,The Theory And Application Of Behaviour Analysis,CoordinatorsDr.Olive Healy.,"Learning Outcomes:
· Explain basic and advanced theoretical concepts of Behaviour Analysis and provide accurate real-world examples [PO 124]

· Apply the principles of Behaviour Analysis to the understanding of functional behavioural relations [PO 4]

· Articulate and evaluate the contribution that Behaviour Analysis can make to contemporary Psychology and practice [PO 458]

· Critically evaluate the theoretical frameworks underpinning Behaviour Analysis [PO 24]

 
Module Learning Aims:
Much of psychology concerns itself with what is happening inside the head or brain. Behaviour Analysis by contrast insists that much of the explanation for behaviour and the leverage to change it can be found in the analysis of the context in which it develops and occurs. This option explores the theory and concepts of behaviour analysis and the principles of Applied Behaviour Analysis (ABA) assessing their contribution to modern psychology.

 
Module Content:
Introduction to a Science of Behaviour Analysis
Basic Concepts and Respondent Behaviour
Operant Behaviour and Reinforcement
Antecedent Stimulus Control
Aversive Control of Behaviour
Applied Behaviour Analysis
Functional Analysis of Behaviour and the Environment
Applying Behavioural Interventions in Paediatric Clinical Settings
Applying Behavioural Interventions in Neurodevelopmental Disorders
Behaviour Analysis and Neuroscience
Behavioural Interventions to Promote Self-Management and Behaviour Change

 


 
",5
PS3456,Human Factors And Organisational Factors,CoordinatorSam Cromie,"Learning Outcomes:
 On successful completion of this course students will be able to:

·     Describe a range of analytical methodologies and tools that can be applied to problems in human and organisational factors [PO 1]

·     Be able to critically evaluate theories in human and organisational factors [PO 24]

·     Be familiar with the application of a number of tools and methodologies [PO 12]

·     Be familiar with the range of organisational contexts in which human and organisational factors are relevant [PO 28]

 
Module Learning Aims:
The products and services we take for granted in the 21st century are the outputs of complex human systems. Transport healthcare security education finance the internet politics.

Vast complex interdependent systems of individuals organisations and technologies interact to innovate design develop finance regulate certify produce test localise market sell and deliver these to us. At the core are people designing operating managing and improving the system to produce results.

As consumers and citizens we are rarely conscious of these systems until they let us down. Sometimes this is in small ways – an app keeps crashing our weekly shop is not delivered the bus is late. But their failures can be chronic - treatment delays in healthcare or catastrophic such as when a train derails. Human and Organisational Factors brings together a range of perspectives to develop better ways of describing understanding and effectively changing these systems and processes with a central focus on the human role in the system.

 
Human action is subject to influences at the levels of task individual team organisation industry and society. This module will:

· help the student to critically examine the interplay of these factors in determining the dimensions of human performance – safety efficiency reliability sustainability.

· Introduce students to the range of interventions that have been developed to enhance performance and help them to critically evaluate their effectiveness

· Expose students to applied human factors research in a range of organisational and societal contexts

The module will draw heavily on ongoing research projects for its content and will give students hands-on experience of state of the art tools and methodologies.


 
Module Content:
·     Introduction to the field of human and organisational factors

·     History of the field

·     Levels of analysis

·     Theory and practice in current research in some of the following areas:

o  Interface design

o  Task analysis & modelling

o  Competence

o  Communication and coordination

o  Decision making

o  Tacit knowledge

o  The use of virtual environments

o  Process modelling

o  Emergency response

o  Managing safety and risk

o  Training & information support 

 
",5
PS3459,Neurological Rehabilitation,Richard Carson,"Learning Outcomes:
On successful completion of this course students will be able to:

Demonstrate an understanding of the scientific principles that underpin neurological rehabilitation.

Be able to outline and critically evaluate the conceptual links between adaptation and learning governed by neural plasticity and methods employed to remediate neurological disorders and progressive neurological diseases.

Show an appreciation of the key theoretical frameworks observations and conclusions that are relevant to the study of movement dysfunction and be able to critically analyse this knowledge within a wider socio-historical and intellectual context.

Describe and be able to appraise the strengths and limitations of a variety of experimental techniques and research methodologies that are used in the domain of neurological rehabilitation.

Exhibit the ability to analyse and critically evaluate original research from a range of disciplines including the neurosciences and cognitive science.

Have an awareness of the ethical issues and those relating to values and diversity of experience that are relevant to neurological rehabilitation.

Speak and write effectively in discourse concerning the subject matter of neurological rehabilitation.

Methods of Teaching and Student Learning

The format of lectures is conventional but students are encouraged to ask questions and to engage the lecturer in discussion where practicable.  Both the reduced numbers in these optional modules and the fact that the module is based in the lecturer’s own area of research expertise and interest facilitates increased class discussion and debate. 

Inclusive curriculum: Each lecture and any supporting and accompanying documentation is posted on our school website to facilitate independent study and self-paced learning. 
Module Learning Aims:
Rationale and Aims

This module will cover approaches to meeting the needs of people with neurological disorders and progressive neurological diseases. As the production of purposeful goal directed movement pervades all aspects of behaviour there will be a specific focus upon the physical psychological and social consequences of movement dysfunction. The module will deal with the scientific principles underlying neurological rehabilitation including motor control and learning. The student is also introduced to intervention strategies that are designed to maintain or re-establish functional capability such as brain-computer interfaces robot assisted therapy deep brain stimulation and cortical stimulation.

For whom is the module intended?

Psychology Junior & Senior Sophister SH/TSM students and Higher Diploma in Psychology Years 1& 2 students.

How does it fit in to the academic programme?

This module provides advanced coverage of material in some of the essential aspects of the discipline of psychology and is required to be covered by the professional accreditation body Psychological Society of Ireland. 

 
 Is it mandatory or optional?

Optional

Are there prerequisites?

Cognate foundation modules.

From a teaching point of view what are the intentions of the lecturer?

To provide students with an in-depth understanding of neurological rehabilitation: the links between brain plasticity (i.e. anatomical physiological and functional reorganization) adaptation and learning and the design of interventions which meet the needs of people with neurological disorders and progressive neurological diseases.
Module Content:
1: Human motor control

2: Methodologies and measurements

3: Plasticity learning and adaptation

4: Introduction to stroke

5: Stroke: behavioural manipulations of neural plasticity

6: Stroke: electrophysiological manipulations of neural plasticity

7: Stroke: cognitive mediation of neural plasticity

8: Cerebral Palsy

9: Dystonia

10: Parkinson’s disease Multiple Sclerosis

11: Multiple Sclerosis
",5
PS3461,Making Sense Of Action,LecturerRichard Carson,"Learning Outcomes:
On successful completion of this course students will be able to:

·     Demonstrate an understanding of the scientific principles that govern the relationships between action and perception and cognition. PO [125].

·     Be able to outline and critically evaluate the conceptual and neurobiological links between development adaptation and learning in the domains of action perception and cognition. PO [1235].

·     Show an appreciation of the key theoretical frameworks observations and conclusions that are relevant to the study of the relationships between action and perception and cognition and be able to critically analyse this knowledge within a wider socio-historical and intellectual context. PO [1235].

·     Describe and be able to appraise the strengths and limitations of a variety of experimental techniques and research methodologies that are used in studying the relationships between action and perception and cognition. PO [35].

·     Exhibit the ability to analyse and critically evaluate original research from a range of disciplines including the neurosciences and cognitive science. PO [35].

·     Have an awareness of the ethical issues and those relating to values and diversity of experience that are relevant to this field of enquiry. PO [8].

·     Speak and write effectively in discourse concerning the relationships between action and perception and cognition. PO [257].

Methods of Teaching and Student Learning

The format of lectures is conventional but students are encouraged to ask questions and to engage the lecturer in discussion where practicable. Both the reduced numbers in these optional modules and the fact that the module is based in the lecturer’s own area of research expertise and interest facilitates increased class discussion and debate.

Inclusive curriculum: Each lecture and any supporting and accompanying documentation is posted on our school website to facilitate independent study and self-paced learning.
Module Learning Aims:
Rationale and Aims

This module will cover approaches to understanding perception and cognition from the perspective that these functions can only be considered sensibly in an action context. Consideration will be given to exemplars drawn from various areas of psychology that serve to illustrate the role of movement in aspects of perception and cognition regarded traditionally as being independent of the means of effect. The module will deal with observations defined at the level of behaviour. It will also include evidence drawn from the neurosciences - concerning brain activity subserving perception cognition and motor function that bears upon these issues. In addition consideration will be given to some of the related philosophical questions that are raised. The student is also introduced to the possibility that intervention strategies thus informed may be used to maintain or enhance cognitive performance.

For whom is the module intended?

Psychology Junior & Senior Sophister SH/TSM students and Higher Diploma in Psychology Years 1& 2 students.

How does it fit in to the academic programme?

This module provides advanced coverage of material in some of the essential aspects of the discipline of psychology and is required to be covered by the professional accreditation body Psychological Society of Ireland. 

From a teaching point of view what are the intentions of the lecturer?

To provide students with an in-depth understanding of the intimate links that exist between action systems (including behavioural/functional physiological and anatomical aspects of movement control) and the domains of perception and cognition. 

 
Module Content:
1: A case in point: sensory substitution

2: An enactive perspective on sensory development

3: Exemplary perception: proprioception and kinaesthesia

4: The notion of direct perception

5: Sensorimotor adaptation and learning

6: Robots and vehicles

7: What’s in a tool?

8: Sensorimotor circuits as a cortical basis for language

9: The concept of embodied cognition

10: Active cognitive rehabilitation

11: Extended cognition
",5
PS3464,The Brain Throughout The Lifespan,Shane O'Mara,"Learning Outcomes:
On successful completion of this course students will be able to:

    understand the structure and functions of the nervous system [PO2];

    discuss principles models and theories of nervous system and apply them to understanding the integrative functioning of the nervous across a wide range of brain   states behaviours and conditions [PO24];

    describe and evaluate models of integrative function of the nervous system across the changes experienced by the nervous system during the life course [PO24];

    evaluate the relationship between normal and non-psychiatric but extreme states of functioning during more general neurocognitive function [PO12];

    be able to reason from what we know about normal states of brain and cognitive function to the likely effects of both extreme states (e.g. experiencing torture) and    even to counterfactual conditions (e.g. the zombie brain) to reveal what these may say about normal neuropsychological function [PO 24];

    understand the principles and methods involved in doing research in the area [PO126].

Methods of Teaching and Student Learning

The format of lectures is conventional but students are encouraged to ask questions and to engage the lecturer in discussion where practicable.  Both the reduced numbers in these optional modules and the fact that the module is based in the lecturer’s own area of research expertise and interest facilitates increased class discussion and debate. 

Inclusive curriculum: Each lecture and any supporting and accompanying documentation is posted on our school website to facilitate independent study and self-paced learning and/or will be posted on the course blog or other appropriate format.
Module Learning Aims:
Rationale and Aims

The course title ‘The Brain through the life course’ is intended to convey the idea that there are other ways of approaching the study of brain structure and function beyond the conventional focus of parsing cognitive affective and others functions using standard tools (such as brain imaging). There is a very large amount of important and interesting research work being conducted at the intersection of the brain other disciplines and society at large. These topics vary dramatically: they can include the impact of the brain sciences on the courtroom to understanding the nature of the brain’s response during aesthetic experience or neurobiology of poverty and adversity on development.

The course is therefore intended to broaden and deepen the understanding of the student of the cognitive and brain sciences as they impact on the individual and their place and interaction with development family and society at large. The course therefore will explore topics of contemporary relevance and interest to the individual and society at large on the implications of discoveries about brain and cognitive function through the prism generated by the brain and cognitive sciences. It is intended that the course will be broad and deep moving from the immediacy of the impact of the local familial environment to the effects of poverty and adversity on brain development structure and function to considering the nature of the neuroaesthetic response to questions of ethics and law and finally to extreme brain states (e.g. torture) and a consideration of principles-based counterfactual neuroscience analysis (‘impossible’ brains such as the zombie brain).
Module Content:
Development and Enculturation of the Brain 1

Development and Enculturation of the Brain 2

The Effects of Poverty Adversity and Violence

Cognitive Reserve and Neuroresilience

Positive Brain States

Decline of Brain Function

Neuroaesthetics

Neuroethics and Neurolaw (including the brain in the courtroom)

Consciousness Volition Will and Choice
",5
PS3467,Child Health And Wellbeing,Lorraine Swords,"Learning Outcomes:
Learning Outcomes

On successful completion of this module students will be able to:

Demonstrate a comprehensive knowledge and understanding of (i) the factors that help or hinder child health and wellbeing and (ii) the ways in which these factors can influence typical developmental trajectories from childhood to adolescence.
Describe and discuss the life situations that lead to the experience of stress for children and adolescents.
Describe and discuss children’s conceptualisations of wellbeing with a particular focus on the role of autonomy in contributing to children’s happiness and life satisfaction.
Describe and discuss children’s developing understanding of physical and psychological health and illness and how their understanding relates to their cognitive attitudinal or behavioural responses.

Across all topics students will communicate that they can understand the key information presented critically review and analyse this information synthesise arguments and formulate conclusions. In doing so at all times students should draw upon relevant psycho-social theories and research while evaluating their contribution to our understanding of child and adolescent health and wellbeing.

 
From a teaching point of view what are the intentions of the lecturer?

To expose students to theoretical and applied perspectives on a selection of contemporary topics in child and adolescent health and wellbeing.
Module Learning Aims:
Rationale and Aims

This module introduces students to the study of child health and wellbeing through the presentation and critical examination of some contemporary topics in the field. These topics are based around two key themes: (i) Risk and Resilience and (ii) Children’s Perspectives on Health & Illness. Lectures will provide a stimulating interactive context in which to consider theoretical research-based and applied perspectives from psychology and related disciplines. 

For whom is the module intended?

Psychology Junior & Senior Sophister SH/TSM students

How does it fit in to the academic programme?

This module provides advanced coverage of material in some of the essential aspects of the discipline of psychology and is required to be covered by the professional accreditation body Psychological Society of Ireland. 

 
Module Content:
Child Health and Wellbeing: Overview

Developmental Trajectories from Childhood to Adulthood: Risk & Protective Factors

Social Determinants of Health Status: “Upstream” and “Downstream” Influences

Resilience

Children’s ‘Health Literacy’

Physical Health Focus: The Stigma of Disease & Disability

Mental Health Focus: Stress in Childhood & Adolescence

Wellbeing Focus: Autonomy
",5
PS3468,Child And Adolescent Clinical Psychology,Charlotte Wilson,"Learning Outcomes:
By the end of the module students will be able to

Critique key theories of childhood psychological disorders

Debate current arguments in child and adolescent clinical psychology

Appraise the main psychological processes in the developmental psychopathology literature

Choose appropriate assessment strategies for a variety of child and adolescent psychological difficulties

Formulate psychological difficulties in children and adolescents using research theory and individual information

Plan appropriate interventions for a variety of child and adolescent psychological difficulties

Appreciate how diversity impacts on our understanding and treatment of children and adolescents’ psychological difficulties
Module Learning Aims:
The aim of the module is to introduce students to the key concepts in child and adolescent clinical psychology through case material. Using active learning techniques the aim is to equip students with both academic and clinical skills in order to analyse and evaluate the research literature in the area. The module will combine research from developmental and clinical psychology and will pay attention to issues of diversity and social and cultural factors that impact on children’s development.
Module Content:
Common psychological problems of childhood and adolescence

- Emotional difficulties (Anxiety and Depression)

- Neurodevelopmental difficulties (Attention Deficit Hyperactivity Disorder and Autism Spectrum Conditions)

- Eating disorders

- Obsessive Compulsive Disorder

- Behavioural difficulties (Oppositional Defiant Disorder and Conduct Disorder)

Common processes in child and adolescent clinical psychology

- Assessment of difficulties

- Formulation

- Effective interventions and Consultation

Topical issues in child and adolescent clinical psychology

- Formulation vs. diagnosis

- Social and cultural norms involved in diagnosis

- Nature vs. nurture in clinical psychology

- Role of parents in the development and treatment of child and adolescent psychological problems

- Multi-finality and equi-finality in developmental pathways to psychological difficulties
",5
PS3469,Advanced Personality And Individual Differences,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3470,Psychoanalysis And Personality,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3471,Case Studies In Neuropsychology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3473,Human Reasoning,Ruth Byrne,"Learning Outcomes:
On successful completion of this course students will be able to do the following for each topic covered in the module:

 Describe the main discoveries and empirical phenomena about reasoning

 Outline the main explanations and theories of various reasoning processes

 Provide succinct summaries of empirical evidence that supports or refutes theories

 Critically evaluate the current psychological understanding of the various phenomena of reasoning 
Module Learning Aims:
The aim of this module is to provide an advanced evaluation of psychological knowledge on human reasoning that builds on the foundation provided in the PS1234 Thinking module. It will familiarize students with the core theoretical and methodological issues in the scientific study of human reasoning and decision making. The module is designed to enable students to develop a critical assessment of experiments on human social reasoning including moral judgment intentional reasoning and reasoning about social dilemmas. It will facilitate students in the formulation of rigorous evaluations of experimental studies of human hypothetical thought including conditional reasoning counterfactual thought causal reasoning and argumentation. It will foster a criticam appreciation of experimental investigations of decision making including planning and risky choices.
Module Content:
Lecture outline:

Conditional reasoning

Counterfactual reasoning

Causal thought

Abstract thought

Argumentation

Moral judgment

False belief reasoning

Social dilemmas

Risky decisions

Planning

Everyday reasoning 
",5
PS3A08,Clinical Psychology And People With Intell Dis. (Vs),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3A13,Social Psychology & Discourse Vs,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3A16,Moral Development In Childhood (Vs),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3A17,Health Psychology,CoordinatorDavid Hevey,"Learning Outcomes:
On successful completion of this course students will be able to:

 

·     articulate the influence of psychological factors on physical systems (PO1)

 

·     discuss principles models and theories of health behaviour (PO2)

 

·     describe and evaluate theories of health behaviour (PO2 PO4 PO5)

 

·     discuss the research and theoretical basis to illness management interventions (PO2 PO5 PO6)

 

·     evaluate the relationship between beliefs and health behaviours (PO2)
Module Learning Aims:
This module provides students with an understanding of how psychological science can be applied to the promotion and maintenance of physical health. The critical role of psychological beliefs about illness (e.g. illness perceptions; unrealistic optimism) beliefs about treatment (e.g. placebo effects) and beliefs about health behaviours (self-efficacy) are described. Individual differences (e.g. personality) in health and illness are critically appraised. Theoretical models explaining responses to health threats (e.g. risk perception) and health behaviour (e.g. HBM TPB) are presented. In addition the module examines research demonstrating the effects of psychological states on physiological systems (stress psychoneuroimmunology). Psychological aspects of management (e.g. stress management) of chronic illnesses (e.g. chronic pain cardiovascular disease) are outlined.
Module Content:
1.   Introduction to Health Psychology

2.   Models of Health Behaviour

3.   Illness Representations and Adherence

4.   Personality and Health

5.   Placebo effects

6.   Risk Perceptions and Communication

7.   Stress

8.   Coping

9.   Psychoneuroimmunology

10.  Pain

11.  CHD
",5
PS3A18,Perceptual Neuroscience (Vs),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
PS3A33,Qualitative Research Methods,CoordinatorJean Quigley,"Learning Outcomes:
 On successful completion of this course students will be able to:

 

discuss the theory and practice of qualitative research [PO125];

locate qualitative research in a philosophical framework [PO12];

explain when and why qualitative research is used in psychology [PO125];

carry out qualitative research in psychology [PO345];

critically evaluate techniques and procedures for gathering and analysing data [PO345];

explain and evaluate distinct approaches to qualitative research [PO12].
Module Learning Aims:
This course is designed to help students appreciate the philosophical foundations for conducting qualitative research and to understand why and how qualitative research is carried out in psychology. A sample of current qualitative methodologies and examples of how qualitative methods may be applied in psychological settings are provided. The student is introduced to the processes involved in making sense of qualitative data and how qualitative data can and should be analysed and evaluated. Some computer software available for conducting qualitative analysis is explored.  Designing qualitative research reports is also covered
Module Content:
1.   Introduction: Theory and method in qualitative research

2.   Qualitative research in psychology

3.   Approaches to data collection

4.   Interviewing in qualitative research

5.   Data analysis

6.   Quality: Evaluating qualitative research

7.   Discourse analysis

8.   Grounded theory

9.   Interpretative Phenomenological Analysis

10.  Conversation analysis

11.  Reporting on qualitative research and Reflexivity
",5
