OR1654,CRIME PREVENTION
SS4723,CRIME PUNISHMENT
LA4025,CRIMINAL DEFENCES
LA1203,CRIMINAL LAW
LA3450,CRIMINOLOGY
SS763A,CRIMINOLOGY
SS763B,CRIMINOLOGY
SS763C,CRIMINOLOGY
TH7811B,CRITICAL AND INTERPRETATIVE ISSUES IN THE STUDY OF THE OF THE GOSPEL
TH7811,CRITICAL AND INTERPRETATIVE ISSUES IN THE STUDY OF THE OF THE GOSPEL
PT4002,CRITICAL APPRAISAL AND EVIDENCE BASED PRACTICE
PTU44007,CRITICAL APPRAISAL AND EVIDENCE BASED PRACTICE
PR7208,CRITICAL APPRAISAL OF RESEARCH IN CBT
PR7215,CRITICAL APPRAISAL OF RESEARCH IN CBT
FS7028,CRITICAL APPROACHES TO CINEMA
NU7803,CRITICAL ISSUES IN ASSESSMENT AND CARE PLANNING
NU7813,CRITICAL ISSUES IN ASSESSMENT AND CARE PLANNING (CERT)
TH8811,CRITICAL ISSUES IN THE STUDY OF THE GOSPELS
LA3474,CRITICAL PERSPECTIVES ON LAW
ET7258,CRITICAL READING IN ARTS & MUSIC EDUCATION
ET7244,CRITICAL READING IN ARTS AND MUSIC EDUCATION
ET7206,CRITICAL READING IN DRAMA AND THEATRE IN EDUCATION
CO7047,CRITICAL READING OF STATISTICS IN GLOBAL HEALTH
MUS203,CRITICAL WRITING
RUS330,CROATIAN FOR BEGINNERS
LICR01,CROATIAN FOR BEGINNERS I
BU7546,CROSS-CULTURE MANAGEMENT
GL3322,CRYSTALLINE ROCKS 1: IGNEOUS PROCESSES
GL3323,CRYSTALLINE ROCKS 2: METAMORPHIC PROCESSES AND CRUSTAL MELTING
GL323A,CRYSTALLINE ROCKS 2: METAMORPHIC PROCESSES AND CRUSTAL MELTING
CS4LL1,CS4LL1 INFORMATION MANAGEMENT
XSCH3307,CS: COMPUTER PROGRAMMING
XSCH3072,CS: COMPUTER PROGRAMMING FOR CSB
XSCH3208,CS: COMPUTER PROGRAMMING FOR CSLL
XSCH3087,CS: COMPUTER SYSTEMS
XSCH3071,CS: MATHEMATICS
XSCH3081,CS: MATHEMATICS FOR COMPUTER SCIENCE AND BUSINESS
CS4LL3,CSLL FINAL YEAR PROJECT
CSLL00,CSLL SEMINARS: DCLRS
CM7306,"CT IMAGING TECHNIQUES & PROTOCOLS, ANATOMY AND PHYSIOLOGY I"
CM7307,"CT IMAGING TECHNIQUES & PROTOCOLS, ANATOMY AND PHYSIOLOGY II"
XSCH3274,CT: GENERAL PAPER
XSCH3272,CT: SCRIPTURE
XSCH3271,CT: SYSTEMATIC THEOLOGY
XSCH3273,CT: THEOLOGICAL ETHICS
IR3483,CUIRT AN MHEAN OICHE
FS4036,CULT CINEMA
FSS011,Cult Cinema
ML1000,CULTURAL ENCOUNTERS BETWEEN THE MIDDLE EAST AND EUROPE
CO7053,"CULTURE, HEALTH AND ILLNESS"
IT7008,CULTURES AND REPRESENTATION OF THE MAFIA
EU7003,CULTURES OF MEMORY AND IDENTITY IN CENTRAL EUROPE
NU7109,CURRENT AGEING ISSUES IN ID RESEARCH - IDS-TILDA PLACEMENT
PCP17001,CURRENT AND HISTORICAL APPROACHES TO THE THEORY AND TREATMENT OF ADDICTION
PG7904,CURRENT EXPERIMENTAL TECHNIQUES (TEQ)
HE2356,"CURRENT EXPRESSIONS AND MOVEMENTS IN CHRISTIANITY, HINDUISM AND ISLAM"
BCRE34,"CURRENT EXPRESSIONS AND MOVEMENTS IN CHRISTIANITY, HINDUISM AND ISLAM"
HE235C,"CURRENT EXPRESSIONS AND MOVEMENTS IN CHRISTIANITY, HINDUISM AND ISLAM"
LA3477,CURRENT ISSUES IN CONSTITUTIONAL LAW
LA4010,CURRENT ISSUES IN THE LEGAL PROFESSION
LA4020,CURRENT ISSUES IN TORT LAW: THEORY AND PRACTICE
EE7B12,CURRENT RESEARCH TOPICS & TECHNIQUES IN NEURAL ENGINEERING
ME7B09,CURRENT TOPICS IN CELL AND TISSUE
LA4017,CURRENT TOPICS IN PROPERTY LAW AND THEORY
FS7022,CURRENT TRENDS IN EUROPEAN CINEMA
FS7036,CURRENT TRENDS IN NON-WESTERN CINEMAS
FS7033,CURRENT TRENDS IN WORLD CINEMA
ET1014,CURRICULAR DEVELOPMENT
NU7006,CURRICULUM ISSUES IN HEALTH SCIENCES EDUCATION
DF3009,CURRICULUM PLANNING
ET7134,"CURRICULUM, ASSESSMENT & SUPERVISION"
EN7106,CYBER CULTURE/POPULAR CULTURE
EN7022,CYBERCULTURE/POP CULTURE
CL4007,CYPRUS
DE7000,D.CH.DENT COURSE ADMINISTRATION
DE7A15,D.CH.DENT ORTHO ASSESSMENT YEAR 1
DE7A35,D.CH.DENT ORTHO ASSESSMENT YEAR 3
DE7A11,D.CH.DENT PERIO ASSESSMENT YEAR 1
DE7A21,D.CH.DENT PERIO ASSESSMENT YEAR 2
DE7A31,D.CH.DENT PERIO ASSESSMENT YEAR 3
DE7A36,D.CH.DENT SCD ASSESSMENT YEAR 3
CEDAB2,"DAMAGE AND REPAIR, BUILDING TECHNOLOGIES, PROJECT MANAGEMENT"
IR1023,DAN DIREACH & CEITINN
IR3467,DAN DIREACH I
IR3468,DAN DIREACH II
BU7032,DATA ANALYTICS
ST4003,DATA ANALYTICS
CS7DS1,DATA ANALYTICS
BU7073,DATA ANALYTICS
BU7213,DATA ANALYTICS AND MARKET RESEARCH
BU7263,DATA ANALYTICS AND MARKET RESEARCH
BU7273,DATA ANALYTICS MARKET RESEARCH
CS7002,DATA COMMUNICATIONS
CS7048,DATA COMMUNICATIONS AND WIRELESS NETWORKING PRACTICAL
BD7054,DATA HANDLING
BI4015,DATA HANDLING
GE3M25,DATA HANDLING
ZO4030,DATA HANDLING
GEU33009,DATA HANDLING
ZOU44030,DATA HANDLING
MIU44005,DATA HANDLING
CS4406,DATA VISUALISATION
CS7DS4,DATA VISUALISATION
PSDCY1,DCLIN MISC YR 1
PSDCY2,DCLIN MISC YR 2
PSDCY3,DCLIN MISC YR 3
CSLL01,DCLRS PREPARATION
CSLL02,DCLRS PREPARATION
CSLL03,DCLRS PREPARATION
CSLL04,DCLRS PREPARATION
XSCH3093,DE: DENTAL SCIENCES
XSCH3092,DE: ORAL BIOSCIENCES
XSCH3094,DE: SPECIAL INTERDISCIPLINARY TOPIC
DF2020,DEAF EDUCATION
DF3005,DEAF PEOPLE AND THE MEDIA
ST4005,DECISION ANALYSIS
NU7517,"DECISION MAKING, NURSING AND ADVANCED PRACTISE PROFESSIONAL ROLES"
NU7412,DECONSTRUCTING THEORETICAL PERSPECTIVES ON HUMAN DISTRESS
RT6014,DELINEATION FOR RADIOTHERAPY PLANNING
MW3206,DELIVERING A QUALITY MATERNITY SERVICE
MWU23008,DELIVERING A QUALITY MATERNITY SERVICE
PO3670,DEMOCRACY & DEVELOPMENT
PO367B,DEMOCRACY & DEVELOPMENT
PO367C,DEMOCRACY & DEVELOPMENT
PO3170,DEMOCRACY AND DEVELOPMENT A
PO3171,DEMOCRACY AND DEVELOPMENT B
DE7042,DENTAL ANATOMY & ORAL PHYSIOLOGY
DE1A05,DENTAL HYGIENE ASSESSMENT 1
DE2A06,DENTAL HYGIENE ASSESSMENT 2
DE2A05,DENTAL HYGIENE ASSESSMENT MODULE 1
DE7005,DENTAL MATERIALS
DE7043,DENTAL MATERIALS SCIENCE
DE2A07,DENTAL NURSING ASSESSMENT MODULE 1 YEAR 2
DE1A09,DENTAL NURSING ASSESSMENT MODULE 2 YEAR 1
DE1A08,DENTAL NURSING ASSESSMENT MODULE YEAR 1
DE1N00,DENTAL NURSING COURSE ADMIN YEAR 1
DE2N00,DENTAL NURSING COURSE ADMIN YEAR 2
DE7041,DENTAL OCCLUSION
DE2004,DENTAL PUBLIC HEALTH
DE4004,DENTAL PUBLIC HEALTH
DE1A01,DENTAL SCIENCE YR 1 ASSESSMENT MODULE 1
DE1A02,DENTAL SCIENCE YR 1 ASSESSMENT MODULE 2
DE1A03,DENTAL SCIENCE YR 1 ASSESSMENT MODULE 3
DE2A01,DENTAL SCIENCE YR 2 ASSESSMENT MODULE 1
DE3A01,DENTAL SCIENCE YR 3 ASSESSMENT MODULE 1
DE3A02,DENTAL SCIENCE YR 3 ASSESSMENT MODULE 2
DE4A01,DENTAL SCIENCE YR 4 ASSESSMENT MODULE 1
DE4A02,DENTAL SCIENCE YR 4 ASSESSMENT MODULE 2
DE2A52,DENTAL TECH ASSESSMENT 2
DE1A52,DENTAL TECH ASSESSMENT 2
DE1A53,DENTAL TECH ASSESSMENT 3
BU7508,DERIVATIVES
BU4640,DERIVATIVES AND INTERNATIONAL FINANCE
BU464B,DERIVATIVES AND INTERNATIONAL FINANCE
BU464C,DERIVATIVES AND INTERNATIONAL FINANCE
LI7878,DESCRIBING ENGLISH GRAMMAR
LI7856,DESCRIBING GRAMMAR
LI7869,DESCRIBING MEANING
LI7868,DESCRIBING THE SOUNDS OF LANGUAGES
GG3055,DESERTS OF OUR SOLAR SYSTEM
GG305B,DESERTS OF OUR SOLAR SYSTEM
GG3053,DESERTS OF OUR SOLAR SYSTEM
GGU33953,Deserts of our Solar System
ST7003,DESIGN AND ANALYSIS OF EXPERIMENTS
CS7095,DESIGN THINKING
ET7234,DESIGNING AND IMPLEMENTING INTERVENTIONS
BD7053,DESK STUDIES
ES4053,DESK STUDY IN APPLIED ENVIRONMENTAL SCIENCES
ZOU33090,DESK STUDY: ZOOLOGY & SOCIETY
ZO3090,DESK STUDY: ZOOLOGY SOCIETY
NU7101,DETERMINANTS OF HEALTH
CO7001,DETERMINANTS OF HEALTH
GR4038,DEUTSCHLAND IN EUROPA - ES MAJOR READING CLASS
TH7865B,DEVELOPING NEW COMMUNITIES OF FAITH
CM8740,DEVELOPING PRESCRIBING MEDICINE FOR SPECIAL POPULATIONS
BU7459,DEVELOPING SKILLS FOR BUSINESS LEADERSHIP
ET7235,DEVELOPING TEAM WORK TO INCLUDE FAMILY CENTRED APPROACHES
EC4041,DEVELOPMENT ECONOMICS
EC404B,DEVELOPMENT ECONOMICS
EC404C,DEVELOPMENT ECONOMICS
EC8019,DEVELOPMENT ECONOMICS (SPATIAL DATA AND DEVELOPMENT)
ET7925,DEVELOPMENT EDUCATION ELECTIVE
PS3443,DEVELOPMENT OF PERCEPTION THROUGHOUT THE LIFESPAN
PS3A43,DEVELOPMENT OF PERCEPTION THROUGHOUT THE LIFESPAN
DP8014,DEVELOPMENT PRACTICE IN POST-CONFLICT FRAGILE SITUATIONS
SO7047,"DEVELOPMENT, COLONIALISM AND INTERVENTION"
ZO3050,DEVELOPMENTAL BIOLOGY
ZOU33050,DEVELOPMENTAL BIOLOGY
PS2007,DEVELOPMENTAL PSYCHOLOGY
PS2A07,DEVELOPMENTAL PSYCHOLOGY
OTU11009,DEVELOPMENTAL PSYCHOLOGY
BI4125,DEVLOPMENTAL BIOLOGY
HI2034,"DEVOTION, DISSIDENCE AND DAMNATION IN THE LATER MIDDLE AGES"
XSCH3330,DF: PAPER 1 - DEAF STUDIES GENERAL PAPER
XSCH3317,DF: PAPER 2 - LANGUAGE INTERACTION AND DEVELOPMENT
XSCH3360,DF: Paper 2 - Sign Language in Action
XSCH3241,DF: PAPER 3 - DEAF PEOPLE AND SOCIETY
CL3078,DIDACTIC POETRY
CL4078,DIDACTIC POETRY
GR2366,DIE DEUTSCHEN UND IHR WALD: EINE KULURGESCHICHTE
GR2372,DIE ERZ�HLUNGEN VON E. T. A. HOFFMANN�
GR2364,DIE FIGUR DES AUSSENSEITERS
GR2359,DIE KUNST DER REVOLUTION: EXPRESSIONISMUS UND DADAISMUS
CM3708,DIETETICS ONE
CMU33004,DIETETICS ONE
CM3709,DIETETICS TWO
CMU33005,DIETETICS TWO
MA34V9,DIFFERENTIAL GEOMETRY
MA3429,DIFFERENTIAL GEOMETRY I
BU7278,DIGITAL ANALYTICS
BU7295,DIGITAL ANALYTICS
BU7033,DIGITAL BUSINESS BIG DATA STRATEGY
BU7253,DIGITAL BUSINESS MODELS
BU7253B,DIGITAL BUSINESS MODELS
BU7274,DIGITAL BUSINESS MODELS
BU7251,DIGITAL DESIGN AND USER EXPERIENCE
BU7275,DIGITAL DESIGN AND USER EXPERIENCE
EN7079,DIGITAL HUMANITIES INTERNSHIP PROJECT
EN4365,DIGITAL HUMANITIES NOW
MUS189,DIGITAL INSTRUMENT LAB
CS1026,DIGITAL LOGIC DESIGN
CS1023,DIGITAL LOGIC DESIGN I
CS1024,DIGITAL LOGIC DESIGN II
BU7564,DIGITAL MARKETING
BU7250,DIGITAL MARKETING COMMUNICATION
BU7218,DIGITAL MARKETING COMMUNICATION
BU7264,DIGITAL MARKETING COMMUNICATION
BU7252,DIGITAL MARKETING IMPLEMENTATION
BU7276,DIGITAL MARKETING IMPLEMENTATION
BU7258,DIGITAL MARKETING STRATEGY
BU7277,DIGITAL MARKETING STRATEGY PT
FS7037,DIGITAL MEDIA AND CULTURE
ET7804,DIGITAL MEDIA LITERACY AND 21ST CENTURY LEARNING
FS4035,DIGITAL STORYWORLDS
FSS030,DIGITAL STORYWORLDS
FS7031,DIGITAL STORYWORLDS
BU3650,DIGITAL TECHNOLOGY IN OPERATIONS
FS4031,DIGITAL THEORY AND PRACTICE
FSS028,DIGITAL THEORY AND PRACTICE
BU7109,DIPLOMA ACCOUNTING CAREERS
BU7110,DIPLOMA IN ACCOUNTING
CL4030,DIRECTED READING
LR7012,DIRECTING WORKSHOP (M4)
SS7146,DISABILITY AND DEVELOPMENT
SS8314,DISABILITY AND DEVELOPMENT
SS3384,DISABILITY AND HUMAN RIGHTS: GLOBAL PERSPECTIVES
SS4724,DISABILITY AND HUMAN RIGHTS: GLOBAL PERSPECTIVES
OT2024,DISABILITY AND INTELLECTUAL DISABILITY STUDIES
OTU22004,DISABILITY AND INTELLECTUAL DISABILITY STUDIES
SS7315,DISABILITY PLACEMENTS
SS8315,DISABILITY PLACEMENTS
SS7311,"DISABILITY POLICY, LAW AND ETHICS"
SS8311,"DISABILITY POLICY, LAW AND ETHICS"
ET5205,DISABILITY RIGHT PRACTICUM
OT4015,DISABILITY STUDIES
OTU44001,DISABILITY STUDIES
BI3807,DISEASE AND DEVELOPMENT
BI3330,DISEASE MECHANISMS
BIU33330,DISEASE MECHANISMS
CL4040,DISSERTATION
CM7300,DISSERTATION
CM8600,DISSERTATION
CO7000,DISSERTATION
CO8100,DISSERTATION
CP7002,DISSERTATION
EN4371,DISSERTATION
EN7091,DISSERTATION
DETEC304,DISSERTATION
DR4034,DISSERTATION
DR7012,DISSERTATION
EC7200,DISSERTATION
EM7000,DISSERTATION
EU4001,DISSERTATION
EU7001,DISSERTATION
FR4060,DISSERTATION
FS4026,DISSERTATION
GG4030,DISSERTATION
GR4019,DISSERTATION
HE4021,DISSERTATION
HI4001,DISSERTATION
HA4050,DISSERTATION
IE4002,DISSERTATION
IR4020,DISSERTATION
IT4091,DISSERTATION
LA3451,DISSERTATION
LI8004,DISSERTATION
ME7B08,DISSERTATION
MW4204,DISSERTATION
NM4020,DISSERTATION
NU8007,DISSERTATION
PI8100,DISSERTATION
PO7200,DISSERTATION
PO8200,DISSERTATION
PS7508,DISSERTATION
PS9023,DISSERTATION
RT6007,DISSERTATION
LA7047,DISSERTATION
RUS902,DISSERTATION
SL8001,DISSERTATION
SO7020,DISSERTATION
SP4038,DISSERTATION
TH8840B,DISSERTATION
ES7052,DISSERTATION
TH8840,DISSERTATION
CS7CS5,DISSERTATION
LY7006,DISSERTATION
BU7299,DISSERTATION
BU7560B,DISSERTATION
GGU44930,DISSERTATION
PR8100,DISSERTATION
PCP17014,DISSERTATION
HH4000,DISSERTATION (AMHC)
SO7300,DISSERTATION (COMPARATIVE SOCIAL CHANGE)
MUS103,DISSERTATION I
MUS106,DISSERTATION II PART 1
MUS107,DISSERTATION II PART 1
NU8009,DISSERTATION IN NURSING (ANP)
EN7085,DISSERTATION M.PHIL.IN DIGITAL HUMANITIES AND CULTURE
LY4000,DISSERTATION MODULE
PS8029,DISSERTATION RESEARCH - LITERATURE REVIEW
GR4020,DISSERTATION SEMINAR
FS4049,DISSERTATION WITH PRACTICE
DE5A04,DISSERTATION YEAR 5
CS4532,DISTRIBUTED SYSTEMS
CS4032,DISTRIBUTED SYSTEMS
CS7NS6,DISTRIBUTED SYSTEMS
BOU33125,DIVERSITY OF PLANT MORPHOLOGY
DE5A01,DIVISION ONE ASSESSMENT YEAR 5
DE5A03,DIVISION THREE ASSESSMENT YEAR 5
DE5A02,DIVISION TWO ASSESSMENT YEAR 5
DR3499,DOCUMENTARY THEATRE
HI1101,DOING HISTORY
RUS430,DOSTOEVSKY
RUS431,DOSTOEVSKY
XSCH3005,"DR: INTRODUCTION TO DRAMA,THEATRE AND PERFORMANCE"
XSCH3097,DR: INTRODUCTION TO PERFORMING AND THEATRE-MAKING (SH ONLY)
XSCH3333,DR: SH & TSM DRAMA STUDIES GENERAL PAPER
XSCH3334,DR: SH DRAMA & THEATRE STUDIES GENERAL PAPER
ET7205,DRAMA AND THEATRE IN EDUCATION
ET7927,DRAMA IN EDUCATION
FS4025,"DRAMA, FILM AND MUSIC PROJECT"
LR7002,Dramaturgy
PS7108,"DREAMS, DREAMING & SYMBOLIC LIFE"
PG7102,DRUG DEVELOPMENT (DDV)
SU7011,DRUG DEVELOPMENT PROCESS: FROM DISCOVERY TO COMMERCIALISATION
PM7017,"DRUG SAFETY: PHARMACOEPIDEMIOLOGY, PHARMACOVIGILANCE AND RISK MANAGEMENT"
PY3P06,DYNAMICAL SYSTEMS
PYU33P06,DYNAMICAL SYSTEMS
SLU33002,DYNAMICS OF DISCOURSE
EM7451,DYNAMICS OF RECONCILIATION
CS3101,E-BUSINESS
CS3BC1,e-BUSINESS I
CS3BC2,e-BUSINESS II
BU7224,E-COMMERCE
BU7261,E-COMMERCE
BU7293,E-COMMERCE
CE7E01,E1: HYDROLOGICAL PROCESSES AND HYDROMETRY
CE7E03,E3: AIR POLLUTION
CE7E04,E4: WASTE MANAGEMENT AND ENERGY RECOVERY
CE7E05,E5: WATER QUALITY AND HYDROLOGICAL MODELLING
CE7E06,E6: WATER RESOURCE PLANNING AND CLIMATE CHANGE
CE7E07,E7: SUSTAINABLE WATER SUPPLY AND SANITATION
LI7892,EARLY 20TH CENTURY CHINESE HISTORY
HI1217,EARLY CHRISTIAN IRELAND C.400-1000
EN1024,EARLY ENGLISH LANGUAGE
ET7233,"EARLY IDENTIFICATION, SCREENING AND ASSESSMENT"
IR4004,EARLY IRISH LAW
IR2007,EARLY IRISH POETRY II
IR3404,EARLY IRISH POETRY TEXTS
IR4304,EARLY IRISH POETRY TEXTS II
IR2001,EARLY IRISH PROSE II
IR2005,EARLY IRISH SAGAS II
CL3082,EARLY LATIN
CL4082,EARLY LATIN
CL3627,EARLY LATIN (VS)
FR2031,EARLY MODERN FRENCH LITERATURE
PI4050,EARLY MODERN PHILOSOPHY OF LANGUAGE
PI4150,EARLY MODERN PHILOSOPHY OF LANGUAGE
PI8008,EARLY MODERN PHILOSOPHY OF LANGUAGE
HA4019,EARLY MODERN PORTRAITURE 1
HA4020,EARLY MODERN PORTRAITURE 2
EN4374,EARLY MODERN WOMEN WRITERS
EN4476,"EARLY MODERN WOMEN WRITERS: MOTHERS, QUEENS, PROPHETS, REBELS, SERVANTS, SISTERS, WIVES"
MUS169,EARLY VOCAL ENSEMBLE MUSIC: CONTEXT PERFORMANCE
GL4421,EARTH SCIENCES SOPHISTER FIELD COURSE
GL4420,EARTH SCIENCES SOPHISTER RESEARCH PROJECT
GLU44920,EARTH SCIENCES SOPHISTER RESEARCH PROJECT
ES7055,EARTH SYSTEM SCIENCE PART I : DEEP TIME
XSCH3009,EC: ECONOMICS 1
XSCH3010,EC: ECONOMICS 2
XSCH3011,EC: QUANTITATIVE METHODS
IR3405,ECCLESIASTICAL PROSE TEXTS
IR4305,ECCLESIASTICAL PROSE TEXTS II
LY3002,ECCLESIOLOGY: UNITY AND DIVERSITY IN CATHOLIC CHRISTIANITY
EC3090,ECONOMETRICS
EC309B,ECONOMETRICS
EC309C,ECONOMETRICS
EC7003,ECONOMETRICS  I
EC3190,ECONOMETRICS A
EC3191,ECONOMETRICS B
EC4140,ECONOMETRICS II
EC7004,ECONOMETRICS II
EC3010,ECONOMIC ANALYSIS
EC301B,ECONOMIC ANALYSIS
EC301C,ECONOMIC ANALYSIS
EC3110,ECONOMIC ANALYSIS A
EC3111,ECONOMIC ANALYSIS B
EC4120,ECONOMIC AND LEGAL ASPECTS OF COMPETITION POLICY
LA3452,ECONOMIC AND LEGAL ASPECTS OF COMPETITION POLICY
EC412B,ECONOMIC AND LEGAL ASPECTS OF COMPETITION POLICY
DP7003,ECONOMIC AND POLICY ANALYSIS
DP7019,ECONOMIC AND POLICY ANALYSIS I
DP7004,ECONOMIC AND POLICY ANALYSIS II
DP7020,ECONOMIC AND POLICY ANALYSIS II
BO3124,ECONOMIC BOTANY
BOU33124,ECONOMIC BOTANY
GL4419,ECONOMIC GEOLOGY
GLU44919,ECONOMIC GEOLOGY
SOUCD3,ECONOMIC GLOBALISATION AND SOCIAL CHANGE
BU4630,ECONOMIC POLICY AND BUSINESS HISTORY
BU463B,ECONOMIC POLICY AND BUSINESS HISTORY
SO423B,ECONOMIC SOCIOLOGY OF EUROPE
EC4010,ECONOMIC THEORY
EC401B,ECONOMIC THEORY
EC401C,ECONOMIC THEORY
AP1004,ECONOMICS
EC4130,ECONOMICS DISSERTATION
BU7019,ECONOMICS FOR A GLOBAL MARKET
BU7062,ECONOMICS FOR A GLOBAL MARKET
BU7541,ECONOMICS FOR GLOBAL MARKETS
BU1520,ECONOMICS FOR MANAGEMENT
EC4051,ECONOMICS OF FINANCIAL  MARKETS
EC405B,ECONOMICS OF FINANCIAL  MARKETS
EC405C,ECONOMICS OF FINANCIAL  MARKETS
EC3140,ECONOMICS OF LESS DEVELOPED COUNTRIED A
EC3040,ECONOMICS OF LESS DEVELOPED COUNTRIES
EC304B,ECONOMICS OF LESS DEVELOPED COUNTRIES
EC304C,ECONOMICS OF LESS DEVELOPED COUNTRIES
EC3141,ECONOMICS OF LESS DEVELOPED COUNTRIES B
EC3060,ECONOMICS OF POLICY ISSUES
EC306B,ECONOMICS OF POLICY ISSUES
EC306C,ECONOMICS OF POLICY ISSUES
EC3160,ECONOMICS OF POLICY ISSUES A
EC3161,ECONOMICS OF POLICY ISSUES B
DP8015,ECONOMICS OF SUSTAINABLE DEVELOPMENT
EC2020,ECONOMY OF IRELAND
EC202B,ECONOMY OF IRELAND
EC2120,ECONOMY OF IRELAND A
EC2121,ECONOMY OF IRELAND B
BY2206,ECOSYSTEM BIOLOGY AND GLOBAL CHANGE
BYU22006,ECOSYSTEM BIOLOGY AND GLOBAL CHANGE
PH4003,"ECTOPARASITICIDES, NATURAL REMEDIES & COMPLEMENTARY MEDICINE"
DE7044,EDENTULOUS STATE
FSS012,Editing
FS7014,EDITING MPHIL
ET7100,EDUCATIONAL & SOCIAL POLICY
MS1015,EDUCATIONAL GUIDANCE
YA1008,EDUCATIONAL GUIDANCE
ET3009,EDUCATIONAL PHILOSOPHY AND THEORY
ET4030,EDUCATIONAL PHILOSOPHY AND THEORY
ET8926,EDUCATIONAL PHILOSOPHY AND THEORY
ET7095,EDUCATIONAL PSYCHOLOGY
ET7197,EDUCATIONAL PSYCHOLOGY FOR GUIDANCE COUNSELLORS
CEDEE3,EE PROJECTS
XSCH3103,"EE: ENGINEERING SCIENCE III: GEN ELECTN, ELEC, & INSTRUMENTATION"
MD4009,ELECTIVE PRACTICE 2
MDU44007,Elective Practice 2
MD5007,ELECTIVE PRACTICE 3
MDU55004,Elective Practice 3
PY7002,ELECTRICAL POWER GENERATION AND DISTRIBUTION
EEMT02,ELECTROACOUSTIC COMPOSITION 1
EEMT11,ELECTROACOUSTIC COMPOSITION 2
PY3P02,ELECTROMAGNETIC INTERACTIONS I
PYU33P02,ELECTROMAGNETIC INTERACTIONS I
PY4P05,ELECTROMAGNETIC INTERACTIONS II
PYU44P05,ELECTROMAGNETIC INTERACTIONS II
PY4T02,ELECTRON AND PHOTON PHYSICS
PY5001,ELECTRONIC STRUCTURE
CS1025,ELECTROTECHNOLOGY
CL1251,ELEMENTARY GREEK I
CL1252,ELEMENTARY GREEK II
CL1271,ELEMENTARY LATIN I
CL1272,ELEMENTARY LATIN II
MA342P,ELLIPTIC CURVES
CS7004,EMBEDDED SYSTEMS
DR7030,EMBODIED PRACTICES & APPLIED PERFORMANCE PROJECT
ET7251,EMBODYING LANGUAGE
ET5109,EMERGENCY AND DISASTER MANAGEMENT
BU7254,EMERGING TRENDS IN DIGITAL TECHNOLOGIES
BU7223,EMERGING TRENDS IN DIGITAL TECHNOLOGIES
LA3430,EMPLOYMENT LAW
XSCH3109,"EN: ENGLISH, PAPER 1 - GENERAL PAPER (SINGLE HONOR)"
XSCH3105,"EN: ENGLISH, PAPER 1 - GENERAL PAPER (TSM ONLY)"
XSCH3106,"EN: ENGLISH, PAPER 2"
XSCH3107,"EN: ENGLISH, PAPER 3"
XSCH3108,"EN: ENGLISH, PAPER 4"
PH3109,ENDOCRINE & REPRODUCTIVE PHARMACOLOGY AND CLINICAL THERAPEUTICS
PHU33109,Endocrine & Reproductive Pharmacology and Clinical Therapeutics
PH3009,ENDOCRINE & REPRODUCTIVE PHARMACOLOGY AND VETERINARY PHARMACY
CH7504,ENDOCRINOLOGY & INBORN ERRORS OF METABOLISM
CH7503,ENDOCRINOLOGY & METABOLISM
BU7535,ENERGY FINANCE AND TRADING
CESE01,ENERGY MANAGEMENT AND EFFICIENCY
EM7467,ENGAGING RELIGIOUS FUNDAMENTALISM
EM3303,ENGAGING RELIGIOUS FUNDAMENTALISM
EM2303,ENGAGING RELIGIOUS FUNDAMENTALISM
MA2E01,ENGINEERING MATHEMATICS III
MA2E02,ENGINEERING MATHEMATICS IV
AP1025,ENGLISH
LI7899,ENGLISH FOR POSTGRADUATE ACADEMIC PURPOSES
LA3471,ENGLISH LAND LAW
LI7884,ENGLISH LANGUAGE TEACHING PRACTICE 1
LI7885,ENGLISH LANGUAGE TEACHING PRACTICE 2
ET7930,ENGLISH MINOR
ET7902,ENGLISH PEDAGOGY
NU7421,"ENHANCING PRACTICE IN CHILD, ADOLESCENT AND FAMILY MENTAL HEALTH SERVICES"
NU7804,ENHANCING THE EXPERIENCE OF LIVING WITH DEMENTIA
NU7814,ENHANCING THE EXPERIENCE OF LIVING WITH DEMENTIA (CERT)
EN1015,ENLIGHTENMENT
LR2013,ENSEMBLE PRODUCTION
DR2023,ENSEMBLE PRODUCTION 2
MD3011,ENT & OPHTHALMOLOGY
CS2102,ENTERPRISE ARCHITECTURE AND SOLUTION DEFINITION
BU7318,ENTERPRISE RISK MANAGEMENT
BO3122,ENTOMOLOGY
BO312J,ENTOMOLOGY
BOU33122,ENTOMOLOGY
CS7100,ENTREPRENEURIAL  MODELLING
BU7031,ENTREPRENEURIAL FINANCE
BU7404,ENTREPRENEURIAL FINANCE
CS7096,ENTREPRENEURIAL PROJECT/DISSERTATION
BU7411,ENTREPRENEURIAL WELLBEING
BU7024,ENTREPRENEURSHIP
BU7053,ENTREPRENEURSHIP
BU7580,ENTREPRENEURSHIP
BCBUS1,ENTREPRENEURSHIP
BU7401,ENTREPRENEURSHIP
BU7225,ENTREPRENEURSHIP
BU369C,ENTREPRENEURSHIP
CS4081,ENTREPRENEURSHIP & HIGH TECH VENTURE CREATION
ET5202,ENTREPRENEURSHIP AND DISABILITY
BU7420,ENTREPRENEURSHIP DISSERTATION
BU7408,ENTREPRENEURSHIP IN PRACTICE (WORKSHOPS)
CEDEE1,ENVIRONMENTAL CONCEPTS AND REGULATION
